Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	18.034680515	0.000	2766.102		ANT	TRAMOT			
1	Spectrogram 1	1	0.000000000	18.034680515	0.000	2766.102	375.000	ANT	TRAMOT			
2	Waveform 1	1	0.000000000	59.999994792	4637.288	5694.915		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4637.288	5694.915	5250.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	3498.305	4230.508		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3498.305	4230.508	3750.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	6264.407	8867.797		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	6264.407	8867.797	7500.000	BIO	INSECT			REGULA
5	Waveform 1	1	5.838149782	38.901730727	2847.458	3254.237		BIO	INSECT			MALO
5	Spectrogram 1	1	5.838149782	38.901730727	2847.458	3254.237	3000.000	BIO	INSECT			MALO
6	Waveform 1	1	51.849706482	54.913290031	8867.797	21803.390		BIO	INSECT			REGULA
6	Spectrogram 1	1	51.849706482	54.913290031	8867.797	21803.390	14250.000	BIO	INSECT			REGULA
7	Waveform 1	1	42.485545445	48.208088301	8949.153	23186.441		BIO	INSECT			REGULA
7	Spectrogram 1	1	42.485545445	48.208088301	8949.153	23186.441	15000.000	BIO	INSECT			REGULA
8	Waveform 1	1	0.000000000	59.999994792	1952.542	2766.102		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.000000000	59.999994792	1952.542	2766.102	2250.000	BIO	INSECT			REGULA
