Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	1.040462337	22.774564497	488.136	2928.814		BIO	AVEVOC	VANCHI		MALO
1	Spectrogram 1	1	1.040462337	22.774564497	488.136	2928.814	1875.000	BIO	AVEVOC	VANCHI		MALO
2	Waveform 1	1	31.907511681	33.179187871	2359.322	5776.271		BIO	AVEVOC	DEN_SP		MALO
2	Spectrogram 1	1	31.907511681	33.179187871	2359.322	5776.271	4500.000	BIO	AVEVOC	DEN_SP		MALO
3	Waveform 1	1	0.000000000	59.999994792	6752.542	8054.237		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	6752.542	8054.237	7500.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	3416.949	3742.373		BIO	INSECT			MALO
4	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3742.373	3750.000	BIO	INSECT			MALO
5	Waveform 1	1	0.000000000	59.999994792	11280.063	25273.283		BIO	INSECT			MALO
5	Spectrogram 1	1	0.000000000	59.999994792	11280.063	25273.283	19125.000	BIO	INSECT			MALO
