Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	6183.051	6752.542		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	6183.051	6752.542	6375.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	6183.051	8298.305		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	6183.051	8298.305	6750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.635838095	59.999994792	1301.695	4881.356		BIO	AVEVOC	PITSUL		BUENO
3	Spectrogram 1	1	0.635838095	59.999994792	1301.695	4881.356	4125.000	BIO	AVEVOC	PITSUL		BUENO
4	Waveform 1	1	0.000000000	59.999994792	0.000	1301.695		BIO	HERPET			MUYBUE
4	Spectrogram 1	1	0.000000000	59.999994792	0.000	1301.695	375.000	BIO	HERPET			MUYBUE
5	Waveform 1	1	43.063580077	46.300574016	4230.508	6264.407		BIO	AVEVOC			BUENO
5	Spectrogram 1	1	43.063580077	46.300574016	4230.508	6264.407	6000.000	BIO	AVEVOC			BUENO
6	Waveform 1	1	0.000000000	59.999994792	19118.644	19769.492		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	19118.644	19769.492	19500.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.340909061	59.782659038	31247.059	50447.059		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.340909061	59.782659038	31247.059	50447.059	39375.000	BIO	INSECT			REGULA
