Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	1.329479653	59.248549770	17603.363	26692.682		BIO	INSECT			BUENO
1	Spectrogram 1	1	1.329479653	59.248549770	17603.363	26692.682	20625.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	7077.966	8054.237		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	7077.966	8054.237	7500.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.520231169	11.618496101	6549.153	6752.542		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.520231169	11.618496101	6549.153	6752.542	6750.000	BIO	INSECT			BUENO
4	Waveform 1	1	7.919074457	14.450865798	5816.949	6264.407		BIO	INSECT			BUENO
4	Spectrogram 1	1	7.919074457	14.450865798	5816.949	6264.407	6000.000	BIO	INSECT			BUENO
5	Waveform 1	1	28.843928132	35.260112546	5816.949	6427.119		BIO	INSECT			BUENO
5	Spectrogram 1	1	28.843928132	35.260112546	5816.949	6427.119	6000.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.520231169	59.999994792	4759.322	5206.780		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.520231169	59.999994792	4759.322	5206.780	4875.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	3823.729	4108.475		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	3823.729	4108.475	4125.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	2806.780	3132.203		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	59.999994792	2806.780	3132.203	3000.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	5654.237	6264.407		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.000000000	59.999994792	5654.237	6264.407	6000.000	BIO	INSECT			BUENO
10	Waveform 1	1	3.179190475	5.549132466	1993.220	2440.678		BIO	AVEVOC			BUENO
10	Spectrogram 1	1	3.179190475	5.549132466	1993.220	2440.678	2250.000	BIO	AVEVOC			BUENO
11	Waveform 1	1	16.531790472	18.959535926	2074.576	2481.356		BIO	AVEVOC			BUENO
11	Spectrogram 1	1	16.531790472	18.959535926	2074.576	2481.356	2250.000	BIO	AVEVOC			BUENO
12	Waveform 1	1	31.791904755	33.872829430	2033.898	2440.678		BIO	AVEVOC			BUENO
12	Spectrogram 1	1	31.791904755	33.872829430	2033.898	2440.678	2250.000	BIO	AVEVOC			BUENO
13	Waveform 1	1	45.028897825	47.976874448	2033.898	2481.356		BIO	AVEVOC			BUENO
13	Spectrogram 1	1	45.028897825	47.976874448	2033.898	2481.356	2250.000	BIO	AVEVOC			BUENO
14	Waveform 1	1	58.649361890	59.999994792	1993.220	2400.000		BIO	AVEVOC			BUENO
14	Spectrogram 1	1	58.649361890	59.999994792	1993.220	2400.000	2250.000	BIO	AVEVOC			BUENO
15	Waveform 1	1	39.621221619	59.702254844	30489.270	42025.751		BIO	INSECT			REGULA
15	Spectrogram 1	1	39.621221619	59.702254844	30489.270	42025.751	35625.000	BIO	INSECT			REGULA
