Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	31.445083976	42.023117739	2766.102	3254.237		BIO	INSECT			BUENO
1	Spectrogram 1	1	31.445083976	42.023117739	2766.102	3254.237	3000.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	3416.949	3986.441		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3986.441	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.289017316	20.462425969	4555.932	4881.356		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.289017316	20.462425969	4555.932	4881.356	4875.000	BIO	INSECT			BUENO
4	Waveform 1	1	34.219650209	36.531788736	4474.576	5776.271		BIO	INSECT			BUENO
4	Spectrogram 1	1	34.219650209	36.531788736	4474.576	5776.271	5250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	8054.237	9274.576		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	8054.237	9274.576	8625.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.289017316	59.999994792	6101.695	9681.356		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.289017316	59.999994792	6101.695	9681.356	8625.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	22.774564497	10901.695	20420.339		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	22.774564497	10901.695	20420.339	15375.000	BIO	INSECT			BUENO
8	Waveform 1	1	23.583812982	59.999994792	10657.627	22861.017		BIO	INSECT			BUENO
8	Spectrogram 1	1	23.583812982	59.999994792	10657.627	22861.017	18000.000	BIO	INSECT			BUENO
9	Waveform 1	1	29.653176617	59.999994792	1138.983	2684.746		BIO	HERPET			BUENO
9	Spectrogram 1	1	29.653176617	59.999994792	1138.983	2684.746	1875.000	BIO	HERPET			BUENO
10	Waveform 1	1	3.988438960	48.843926396	1545.763	2196.610		BIO	AVEVOC			BUENO
10	Spectrogram 1	1	3.988438960	48.843926396	1545.763	2196.610	1875.000	BIO	AVEVOC			BUENO
11	Waveform 1	1	0.000000000	59.999994792	9844.068	10494.915		BIO	INSECT			BUENO
11	Spectrogram 1	1	0.000000000	59.999994792	9844.068	10494.915	10125.000	BIO	INSECT			BUENO
