Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	21152.542		GEO	LLUVIA			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	21152.542	6375.000	GEO	LLUVIA			
2	Waveform 1	1	0.000000000	59.999994792	4149.153	4800.000		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	4149.153	4800.000	4500.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	2766.102	3498.305		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	2766.102	3498.305	3000.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6183.051	6752.542		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6183.051	6752.542	6375.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	7322.034	7891.525		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	7322.034	7891.525	7875.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	7972.881	8379.661		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	7972.881	8379.661	8250.000	BIO	INSECT			BUENO
7	Waveform 1	1	7.456646752	48.323695227	17816.949	21071.186		BIO	INSECT			BUENO
7	Spectrogram 1	1	7.456646752	48.323695227	17816.949	21071.186	19500.000	BIO	INSECT			BUENO
8	Waveform 1	1	56.644745398	59.954404201	38041.494	44813.278		BIO	MURCIE	SAC_SP	BUSQUE	MALO
8	Spectrogram 1	1	56.644745398	59.954404201	38041.494	44813.278	42000.000	BIO	MURCIE	SAC_SP	BUSQUE	MALO
9	Waveform 1	1	21.367821030	24.700190486	28481.328	36248.963		BIO	MURCIE			MUYMAL
9	Spectrogram 1	1	21.367821030	24.700190486	28481.328	36248.963	31500.000	BIO	MURCIE			MUYMAL
