Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3579.661	4800.000		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3579.661	4800.000	4125.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	4637.288	5206.780		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4637.288	5206.780	4875.000	BIO	INSECT			REGULA
3	Waveform 1	1	3.468207791	57.167625095	6345.763	6671.186		BIO	INSECT			REGULA
3	Spectrogram 1	1	3.468207791	57.167625095	6345.763	6671.186	6375.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	6671.186	7159.322		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	6671.186	7159.322	7125.000	BIO	INSECT			REGULA
5	Waveform 1	1	41.329476181	43.872828562	9681.356	23593.220		BIO	INSECT			REGULA
5	Spectrogram 1	1	41.329476181	43.872828562	9681.356	23593.220	14250.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	2196.610	2522.034		BIO	INSECT			MALO
7	Spectrogram 1	1	0.000000000	59.999994792	2196.610	2522.034	2250.000	BIO	INSECT			MALO
