Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	556.701		INDETE				
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	556.701	0.000	INDETE				
2	Waveform 1	1	0.000000000	59.999994792	3340.206	3958.763		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3340.206	3958.763	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	17.524750954	41.188115237	5257.732	5814.433		BIO	INSECT			BUENO
3	Spectrogram 1	1	17.524750954	41.188115237	5257.732	5814.433	5625.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4391.753	5443.299		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4391.753	5443.299	4875.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6680.412	7422.680		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6680.412	7422.680	7125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	7608.247	10886.598		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	7608.247	10886.598	8625.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.055242712	59.999994792	35606.162	40473.191		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.055242712	59.999994792	35606.162	40473.191	37125.000	BIO	INSECT			REGULA
8	Waveform 1	1	0.901988558	1.079545361	23054.349	32532.249			INDETE			
8	Spectrogram 1	1	0.901988558	1.079545361	23054.349	32532.249	28125.000		INDETE			
