Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	1287.356			INDETE			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	1287.356	375.000		INDETE			
2	Waveform 1	1	24.277454540	41.676296960	2892.508	3361.564		BIO	INSECT			REGULA
2	Spectrogram 1	1	24.277454540	41.676296960	2892.508	3361.564	3000.000	BIO	INSECT			REGULA
3	Waveform 1	1	3.699421644	59.999994792	5081.433	6175.896		BIO	INSECT			REGULA
3	Spectrogram 1	1	3.699421644	59.999994792	5081.433	6175.896	5625.000	BIO	INSECT			REGULA
4	Waveform 1	1	5.375722077	59.999994792	4690.554	5315.961		BIO	INSECT			REGULA
4	Spectrogram 1	1	5.375722077	59.999994792	4690.554	5315.961	5250.000	BIO	INSECT			REGULA
5	Waveform 1	1	28.959535058	59.999994792	4065.147	4925.081		BIO	INSECT			REGULA
5	Spectrogram 1	1	28.959535058	59.999994792	4065.147	4925.081	4875.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	6566.775	7114.007		BIO	INSECT			MALO
6	Spectrogram 1	1	0.000000000	59.999994792	6566.775	7114.007	6750.000	BIO	INSECT			MALO
7	Waveform 1	1	3.121387012	58.670515138	7739.414	8833.876		BIO	INSECT			MALO
7	Spectrogram 1	1	3.121387012	58.670515138	7739.414	8833.876	8250.000	BIO	INSECT			MALO
8	Waveform 1	1	36.589592200	37.687858000	10319.218	23765.472		BIO	INSECT			MALO
8	Spectrogram 1	1	36.589592200	37.687858000	10319.218	23765.472	15750.000	BIO	INSECT			MALO
9	Waveform 1	1	28.901731595	29.075141985	8442.997	23374.593		BIO	INSECT			MALO
9	Spectrogram 1	1	28.901731595	29.075141985	8442.997	23374.593	15750.000	BIO	INSECT			MALO
10	Waveform 1	1	1.526707690	56.729243657	26666.667	38666.667		BIO	INSECT			REGULA
10	Spectrogram 1	1	1.526707690	56.729243657	26666.667	38666.667	32250.000	BIO	INSECT			REGULA
