Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3335.593	4067.797		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	3335.593	4067.797	3750.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	3905.085	4881.356		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3905.085	4881.356	4125.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	7566.102	8135.593		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	7566.102	8135.593	7875.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6427.119	6833.898		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6427.119	6833.898	6750.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	0.000	1057.627		GEO	FLUAGU			
5	Spectrogram 1	1	0.000000000	59.999994792	0.000	1057.627	0.000	GEO	FLUAGU			
