Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	6264.407	7322.034		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	6264.407	7322.034	6750.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	4881.356	5532.203		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	4881.356	5532.203	5250.000	BIO	INSECT			BUENO
3	Waveform 1	1	34.508667525	59.999994792	2847.458	3416.949		BIO	INSECT			BUENO
3	Spectrogram 1	1	34.508667525	59.999994792	2847.458	3416.949	3375.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	3335.593	4067.797		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	3335.593	4067.797	3750.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	12.080923807	2847.458	3335.593		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	12.080923807	2847.458	3335.593	3000.000	BIO	INSECT			BUENO
