Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3254.237	4149.153		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3254.237	4149.153	3750.000	BIO	INSECT			REGULA
2	Waveform 1	1	21.329477917	53.872827693	7322.034	7891.525		BIO	INSECT			REGULA
2	Spectrogram 1	1	21.329477917	53.872827693	7322.034	7891.525	7500.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	8461.017	9437.288		BIO	INSECT			MALO
3	Spectrogram 1	1	0.000000000	59.999994792	8461.017	9437.288	8625.000	BIO	INSECT			MALO
4	Waveform 1	1	31.849708218	32.369939387	9681.356	23349.153		BIO	INSECT			REGULA
4	Spectrogram 1	1	31.849708218	32.369939387	9681.356	23349.153	15375.000	BIO	INSECT			REGULA
5	Waveform 1	1	5.086704761	46.184967089	10006.780	11471.186		BIO	INSECT			REGULA
5	Spectrogram 1	1	5.086704761	46.184967089	10006.780	11471.186	10500.000	BIO	INSECT			REGULA
