Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3216.495	4329.897		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	3216.495	4329.897	3750.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	4886.598	5752.577		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	4886.598	5752.577	5250.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	6371.134	7298.969		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	6371.134	7298.969	6750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	7546.392	8907.216		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	7546.392	8907.216	8250.000	BIO	INSECT			REGULA
5	Waveform 1	1	28.181815735	59.147722138	31333.333	39333.333		BIO	INSECT			REGULA
5	Spectrogram 1	1	28.181815735	59.147722138	31333.333	39333.333	35625.000	BIO	INSECT			REGULA
