Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	10494.915	18874.576		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	10494.915	18874.576	13875.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	0.000	569.492		INDETE				
2	Spectrogram 1	1	0.000000000	59.999994792	0.000	569.492	0.000	INDETE				
3	Waveform 1	1	0.000000000	59.999994792	4393.220	4962.712		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	4393.220	4962.712	4875.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6264.407	6833.898		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6264.407	6833.898	6750.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	3498.305	3986.441		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	3498.305	3986.441	3750.000	BIO	INSECT			BUENO
