Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	7.398843288	16.242773157	1138.983	2196.610		BIO	AVEVOC	CAMGRY		REGULA
1	Spectrogram 1	1	7.398843288	16.242773157	1138.983	2196.610	1500.000	BIO	AVEVOC	CAMGRY		REGULA
2	Waveform 1	1	0.000000000	59.999994792	3335.593	4230.508		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	3335.593	4230.508	3750.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	6671.186	7159.322		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	6671.186	7159.322	7125.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	7403.390	8379.661		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	7403.390	8379.661	7875.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	5938.983	6589.831		BIO	INSECT			MUYMAL
5	Spectrogram 1	1	0.000000000	59.999994792	5938.983	6589.831	6375.000	BIO	INSECT			MUYMAL
6	Waveform 1	1	53.236989598	58.439301286	976.271	1627.119		BIO	AVEVOC			REGULA
6	Spectrogram 1	1	53.236989598	58.439301286	976.271	1627.119	1500.000	BIO	AVEVOC			REGULA
7	Waveform 1	1	0.681818123	59.659085730	20000.000	48666.667		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.681818123	59.659085730	20000.000	48666.667	27000.000	BIO	INSECT			BUENO
