Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	33.699419040	0.000	3091.525		ANT	TRAMOT			
1	Spectrogram 1	1	0.000000000	33.699419040	0.000	3091.525	375.000	ANT	TRAMOT			
2	Waveform 1	1	0.000000000	59.999994792	4555.932	6264.407		BIO	HERPET			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	4555.932	6264.407	5625.000	BIO	HERPET			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3172.881	3742.373		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3172.881	3742.373	3375.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	27.456645015	6996.610	7322.034		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	27.456645015	6996.610	7322.034	7125.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	58.959532454	7972.881	8786.441		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	58.959532454	7972.881	8786.441	8250.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.924855411	59.710977476	12447.458	14481.356		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.924855411	59.710977476	12447.458	14481.356	13500.000	BIO	INSECT			BUENO
7	Waveform 1	1	29.537569690	30.173407785	10657.627	21315.254		BIO	INSECT			BUENO
7	Spectrogram 1	1	29.537569690	30.173407785	10657.627	21315.254	15375.000	BIO	INSECT			BUENO
8	Waveform 1	1	36.473985273	37.167626831	10332.203	20989.831		BIO	INSECT			BUENO
8	Spectrogram 1	1	36.473985273	37.167626831	10332.203	20989.831	15750.000	BIO	INSECT			BUENO
9	Waveform 1	1	40.751441549	49.017336785	15701.695	23674.576		BIO	INSECT			BUENO
9	Spectrogram 1	1	40.751441549	49.017336785	15701.695	23674.576	21000.000	BIO	INSECT			BUENO
10	Waveform 1	1	38.381499558	55.317914273	10332.203	20420.339		BIO	INSECT			REGULA
10	Spectrogram 1	1	38.381499558	55.317914273	10332.203	20420.339	18750.000	BIO	INSECT			REGULA
11	Waveform 1	1	32.947974019	35.028898693	10738.983	19932.203		BIO	INSECT			BUENO
11	Spectrogram 1	1	32.947974019	35.028898693	10738.983	19932.203	14625.000	BIO	INSECT			BUENO
