Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	309.278	2969.072		BIO	HERPET			MUYMAL
1	Spectrogram 1	1	0.000000000	59.999994792	309.278	2969.072	1500.000	BIO	HERPET			MUYMAL
2	Waveform 1	1	0.000000000	59.999994792	3402.062	4020.619		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3402.062	4020.619	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	5134.021	5814.433		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	5134.021	5814.433	5625.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	52.821777593	4453.608	5257.732		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	52.821777593	4453.608	5257.732	5250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	7670.103	8536.082		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	7670.103	8536.082	7875.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	6494.845	6804.124		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	6494.845	6804.124	6750.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	6804.124	8474.227		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	6804.124	8474.227	7875.000	BIO	INSECT			REGULA
8	Waveform 1	1	18.069305362	19.207919125	10020.619	20041.237		BIO	INSECT			REGULA
8	Spectrogram 1	1	18.069305362	19.207919125	10020.619	20041.237	15750.000	BIO	INSECT			REGULA
9	Waveform 1	1	31.145912442	44.057843139	21213.203	27341.462		BIO	INSECT			BUENO
9	Spectrogram 1	1	31.145912442	44.057843139	21213.203	27341.462	23625.000	BIO	INSECT			BUENO
