Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3416.949	3905.085		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3905.085	3750.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	4067.797	4962.712		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4067.797	4962.712	4500.000	BIO	INSECT			REGULA
3	Waveform 1	1	6.878612120	44.219649341	6915.254	17735.593		BIO	INSECT			REGULA
3	Spectrogram 1	1	6.878612120	44.219649341	6915.254	17735.593	8250.000	BIO	INSECT			REGULA
4	Waveform 1	1	47.803464058	50.982654534	8054.237	22454.237		BIO	INDETE			BUENO
4	Spectrogram 1	1	47.803464058	50.982654534	8054.237	22454.237	18750.000	BIO	INDETE			BUENO
5	Waveform 1	1	0.000000000	59.999994792	5857.627	6671.186		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	5857.627	6671.186	6375.000	BIO	INSECT			REGULA
