Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	1237.113	3154.639		BIO	HERPET			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	1237.113	3154.639	2250.000	BIO	HERPET			BUENO
2	Waveform 1	1	11.138612894	47.524748350	4268.041	5938.144		BIO	AVEVOC	TYRSUL		BUENO
2	Spectrogram 1	1	11.138612894	47.524748350	4268.041	5938.144	5250.000	BIO	AVEVOC	TYRSUL		BUENO
3	Waveform 1	1	0.000000000	38.366333303	6742.268	7298.969		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	38.366333303	6742.268	7298.969	7125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	5814.433	6680.412		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	5814.433	6680.412	6375.000	BIO	INSECT			BUENO
6	Waveform 1	1	13.168315689	15.247523429	7670.103	8041.237		BIO	INSECT			BUENO
6	Spectrogram 1	1	13.168315689	15.247523429	7670.103	8041.237	7875.000	BIO	INSECT			BUENO
