Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	5.317918614	46.416180942	0.000	6915.254		ANT	TRAMOT			
1	Spectrogram 1	1	5.317918614	46.416180942	0.000	6915.254	375.000	ANT	TRAMOT			
2	Waveform 1	1	37.514447611	38.092482242	9437.288	22942.373		BIO	INSECT			REGULA
2	Spectrogram 1	1	37.514447611	38.092482242	9437.288	22942.373	15000.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	6996.610	8054.237		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	6996.610	8054.237	7500.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.231213853	6.011560172	6183.051	6915.254		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.231213853	6.011560172	6183.051	6915.254	6750.000	BIO	INSECT			REGULA
5	Waveform 1	1	3.005780086	15.202310819	8298.305	8786.441		BIO	INSECT			REGULA
5	Spectrogram 1	1	3.005780086	15.202310819	8298.305	8786.441	8625.000	BIO	INSECT			REGULA
6	Waveform 1	1	42.543348908	59.999994792	8216.949	8867.797		BIO	INSECT			REGULA
6	Spectrogram 1	1	42.543348908	59.999994792	8216.949	8867.797	8250.000	BIO	INSECT			REGULA
