Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3416.949	3905.085		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3905.085	3750.000	BIO	INSECT			BUENO
2	Waveform 1	1	1.040462337	16.936414715	4230.508	4555.932		BIO	INSECT			BUENO
2	Spectrogram 1	1	1.040462337	16.936414715	4230.508	4555.932	4500.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.578034632	1.734103896	7972.881	8867.797		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.578034632	1.734103896	7972.881	8867.797	8625.000	BIO	INSECT			BUENO
4	Waveform 1	1	6.300577488	54.971093494	5857.627	10413.559		BIO	INSECT			BUENO
4	Spectrogram 1	1	6.300577488	54.971093494	5857.627	10413.559	8625.000	BIO	INSECT			BUENO
5	Waveform 1	1	32.832367092	41.098262328	6915.254	7566.102		BIO	INSECT			BUENO
5	Spectrogram 1	1	32.832367092	41.098262328	6915.254	7566.102	7500.000	BIO	INSECT			BUENO
6	Waveform 1	1	38.381499558	40.115603454	7810.169	8461.017		BIO	INSECT			BUENO
6	Spectrogram 1	1	38.381499558	40.115603454	7810.169	8461.017	8250.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	8461.017	9274.576		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	8461.017	9274.576	8625.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.462427706	12.832368828	10226.736	24057.244		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.462427706	12.832368828	10226.736	24057.244	18750.000	BIO	INSECT			BUENO
9	Waveform 1	1	56.069359295	59.999994792	10609.419	20941.622		BIO	INSECT			BUENO
9	Spectrogram 1	1	56.069359295	59.999994792	10609.419	20941.622	18375.000	BIO	INSECT			BUENO
10	Waveform 1	1	12.774565365	21.098264065	0.000	488.136		INDETE				
10	Spectrogram 1	1	12.774565365	21.098264065	0.000	488.136	375.000	INDETE				
11	Waveform 1	1	0.000000000	59.943365111	31163.026	46140.605		BIO	INSECT			REGULA
11	Spectrogram 1	1	0.000000000	59.943365111	31163.026	46140.605	39375.000	BIO	INSECT			REGULA
