Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3579.661	4881.356		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3579.661	4881.356	4125.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	4718.644	5206.780		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4718.644	5206.780	4875.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	6671.186	7566.102		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	6671.186	7566.102	7125.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	7728.814	8623.729		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	7728.814	8623.729	8250.000	BIO	INSECT			REGULA
5	Waveform 1	1	36.589592200	59.999994792	10494.915	19444.068		BIO	INSECT			REGULA
5	Spectrogram 1	1	36.589592200	59.999994792	10494.915	19444.068	16125.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	16.705200862	9844.068	18955.932		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	16.705200862	9844.068	18955.932	16125.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	10.404623374	9762.712	33321.063		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	10.404623374	9762.712	33321.063	16125.000	BIO	INSECT			REGULA
8	Waveform 1	1	41.965314276	49.595371417	9600.000	33719.236		BIO	INSECT			REGULA
8	Spectrogram 1	1	41.965314276	49.595371417	9600.000	33719.236	16125.000	BIO	INSECT			REGULA
