Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	4230.508	5288.136		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	4230.508	5288.136	4875.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	3498.305	4230.508		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	3498.305	4230.508	4125.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	5938.983	6427.119		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	5938.983	6427.119	6375.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	6671.186	10088.136		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	6671.186	10088.136	7500.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.578034632	58.439301286	11308.475	13098.305		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.578034632	58.439301286	11308.475	13098.305	12375.000	BIO	INSECT			REGULA
6	Waveform 1	1	5.433525540	59.999994792	16189.831	18793.220		BIO	INSECT			REGULA
6	Spectrogram 1	1	5.433525540	59.999994792	16189.831	18793.220	17250.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	58.670515138	22192.954	24796.343		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	58.670515138	22192.954	24796.343	23250.000	BIO	INSECT			REGULA
