Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	2928.814	3661.017		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	2928.814	3661.017	3375.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	4800.000	5938.983		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4800.000	5938.983	5250.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	6020.339	6996.610		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	6020.339	6996.610	6375.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	7240.678	8054.237		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	7240.678	8054.237	7500.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	8054.237	20257.627		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	8054.237	20257.627	16875.000	BIO	INSECT			REGULA
6	Waveform 1	1	15.028900430	21.445084844	7972.881	33110.145		BIO	INSECT			REGULA
6	Spectrogram 1	1	15.028900430	21.445084844	7972.881	33110.145	18375.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.284090884	59.659085730	33333.333	44000.000		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.284090884	59.659085730	33333.333	44000.000	39000.000	BIO	INSECT			BUENO
