Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	16.732671815	59.999994792	804.124	1731.959		BIO	AVEVOC	SAKCAN		BUENO
1	Spectrogram 1	1	16.732671815	59.999994792	804.124	1731.959	1125.000	BIO	AVEVOC	SAKCAN		BUENO
2	Waveform 1	1	0.000000000	59.999994792	0.000	742.268		BIO	AVEVOC	MOMSUB		BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	0.000	742.268	375.000	BIO	AVEVOC	MOMSUB		BUENO
3	Waveform 1	1	6.881187521	12.178216765	1608.247	3773.196		BIO	AVEVOC			REGULA
3	Spectrogram 1	1	6.881187521	12.178216765	1608.247	3773.196	3000.000	BIO	AVEVOC			REGULA
4	Waveform 1	1	29.108908364	32.128710082	1979.381	2783.505		BIO	AVEVOC			BUENO
4	Spectrogram 1	1	29.108908364	32.128710082	1979.381	2783.505	2625.000	BIO	AVEVOC			BUENO
5	Waveform 1	1	0.000000000	59.999994792	2721.649	3525.773		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	2721.649	3525.773	3000.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	4268.041	4824.742		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	4268.041	4824.742	4500.000	BIO	INSECT			REGULA
7	Waveform 1	1	14.950493752	24.306928583	5876.289	6618.557		BIO	INSECT			REGULA
7	Spectrogram 1	1	14.950493752	24.306928583	5876.289	6618.557	6375.000	BIO	INSECT			REGULA
8	Waveform 1	1	12.821781065	17.871285577	4701.031	6061.856		BIO	INSECT			REGULA
8	Spectrogram 1	1	12.821781065	17.871285577	4701.031	6061.856	6000.000	BIO	INSECT			REGULA
9	Waveform 1	1	45.693065341	54.158411140	7051.546	7917.526		BIO	INSECT			REGULA
9	Spectrogram 1	1	45.693065341	54.158411140	7051.546	7917.526	7500.000	BIO	INSECT			REGULA
10	Waveform 1	1	23.267324713	41.089105344	7175.258	7731.959		BIO	INSECT			REGULA
10	Spectrogram 1	1	23.267324713	41.089105344	7175.258	7731.959	7500.000	BIO	INSECT			REGULA
11	Waveform 1	1	0.297029677	56.831678235	7731.959	8474.227		BIO	INSECT			REGULA
11	Spectrogram 1	1	0.297029677	56.831678235	7731.959	8474.227	7875.000	BIO	INSECT			REGULA
12	Waveform 1	1	0.000000000	59.999994792	9216.495	9958.763		BIO	INSECT			REGULA
12	Spectrogram 1	1	0.000000000	59.999994792	9216.495	9958.763	9750.000	BIO	INSECT			REGULA
13	Waveform 1	1	1.214488531	58.577363493	40949.212	52766.770		BIO	MURCIE	SACLEP	BUSQUE	MALO
13	Spectrogram 1	1	1.214488531	58.577363493	40949.212	52766.770	46500.000	BIO	MURCIE	SACLEP	BUSQUE	MALO
