Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	2928.814	3335.593		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	2928.814	3335.593	3000.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	3579.661	3986.441		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3579.661	3986.441	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	4800.000	6020.339		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	4800.000	6020.339	5625.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	7077.966	7810.169		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	7077.966	7810.169	7500.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.404624242	59.999994792	11308.475	13016.949		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.404624242	59.999994792	11308.475	13016.949	12375.000	BIO	INSECT			BUENO
6	Waveform 1	1	2.774566233	3.872832034	8623.729	21966.102		BIO	INSECT			BUENO
6	Spectrogram 1	1	2.774566233	3.872832034	8623.729	21966.102	12375.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	6508.475	8786.441		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	6508.475	8786.441	7500.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.057803463	59.999994792	11064.407	17898.305		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.057803463	59.999994792	11064.407	17898.305	14625.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.635838095	0.867051948	17328.814	19200.000		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.635838095	0.867051948	17328.814	19200.000	18750.000	BIO	INSECT			BUENO
10	Waveform 1	1	1.502890043	59.999994792	7077.966	10657.627		BIO	INSECT			BUENO
10	Spectrogram 1	1	1.502890043	59.999994792	7077.966	10657.627	7500.000	BIO	INSECT			BUENO
11	Waveform 1	1	1.124942509	58.198641446	21186.180	26374.633		BIO		INDETE		BUENO
11	Spectrogram 1	1	1.124942509	58.198641446	21186.180	26374.633	23250.000	BIO		INDETE		BUENO
12	Waveform 1	1	5.664889062	30.129750491	26590.818	31130.714		BIO		INDETE		REGULA
12	Spectrogram 1	1	5.664889062	30.129750491	26590.818	31130.714	28500.000	BIO		INDETE		REGULA
