Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	732.203	2928.814		BIO	HERPET			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	732.203	2928.814	1875.000	BIO	HERPET			BUENO
2	Waveform 1	1	0.000000000	59.999994792	3579.661	4555.932		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3579.661	4555.932	4125.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	6264.407	8705.085		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	6264.407	8705.085	7500.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4962.712	5776.271		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4962.712	5776.271	5250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	15132.203	20338.983		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	15132.203	20338.983	17625.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	10574.551	32296.585		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	10574.551	32296.585	17625.000	BIO	INSECT			BUENO
