Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	3.294797402	59.999994792	7240.678	9518.644		BIO	AVEVOC			BUENO
1	Spectrogram 1	1	3.294797402	59.999994792	7240.678	9518.644	7875.000	BIO	AVEVOC			BUENO
2	Waveform 1	1	0.000000000	59.999994792	5044.068	6427.119		BIO	AVEVOC			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	5044.068	6427.119	6000.000	BIO	AVEVOC			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3010.169	3579.661		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3010.169	3579.661	3375.000	BIO	INSECT			BUENO
4	Waveform 1	1	53.988434620	55.260110810	732.203	2359.322		BIO	AVEVOC	PSITTA		BUENO
4	Spectrogram 1	1	53.988434620	55.260110810	732.203	2359.322	1500.000	BIO	AVEVOC	PSITTA		BUENO
5	Waveform 1	1	0.404624242	56.011555832	16271.186	19850.847		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.404624242	56.011555832	16271.186	19850.847	19125.000	BIO	INSECT			BUENO
6	Waveform 1	1	10.635837227	16.589593936	14562.712	30271.287		BIO	INSECT			BUENO
6	Spectrogram 1	1	10.635837227	16.589593936	14562.712	30271.287	22125.000	BIO	INSECT			BUENO
7	Waveform 1	1	37.225430295	39.132944580	16677.966	32061.118		BIO	INSECT			BUENO
7	Spectrogram 1	1	37.225430295	39.132944580	16677.966	32061.118	22875.000	BIO	INSECT			BUENO
8	Waveform 1	1	43.236990466	49.364157565	15376.271	31166.202		BIO	INSECT			BUENO
8	Spectrogram 1	1	43.236990466	49.364157565	15376.271	31166.202	21375.000	BIO	INSECT			BUENO
9	Waveform 1	1	55.953752368	59.999994792	17166.102	32305.185		BIO	INSECT			BUENO
9	Spectrogram 1	1	55.953752368	59.999994792	17166.102	32305.185	22500.000	BIO	INSECT			BUENO
