Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	12.658958439	24.277454540	1464.407	2196.610		BIO	AVEVOC	CRYSOU		REGULA
1	Spectrogram 1	1	12.658958439	24.277454540	1464.407	2196.610	1875.000	BIO	AVEVOC	CRYSOU		REGULA
2	Waveform 1	1	0.000000000	32.369939387	6264.407	6833.898		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	32.369939387	6264.407	6833.898	6750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	56.473983537	6752.542	7484.746		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	56.473983537	6752.542	7484.746	7125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	8949.153	9681.356		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	8949.153	9681.356	9375.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	39.653175749	9844.068	10494.915		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	39.653175749	9844.068	10494.915	10125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.014204544	58.409085839	15666.667	24000.000		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.014204544	58.409085839	15666.667	24000.000	19500.000	BIO	INSECT			BUENO
