Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3254.237	3986.441		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3254.237	3986.441	3750.000	BIO	INSECT			REGULA
2	Waveform 1	1	24.508668393	59.999994792	3823.729	4800.000		BIO	INSECT			REGULA
2	Spectrogram 1	1	24.508668393	59.999994792	3823.729	4800.000	4125.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	4800.000	6101.695		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	4800.000	6101.695	5625.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	6345.763	7077.966		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	6345.763	7077.966	6750.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	7240.678	8867.797		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	7240.678	8867.797	7875.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	9844.068	18793.220		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	9844.068	18793.220	16125.000	BIO	INSECT			REGULA
7	Waveform 1	1	33.121384408	53.699417304	2928.814	3416.949		BIO	INSECT			REGULA
7	Spectrogram 1	1	33.121384408	53.699417304	2928.814	3416.949	3375.000	BIO	INSECT			REGULA
8	Waveform 1	1	10.568180901	16.761362181	22666.667	34000.000			INDETE			BUENO
8	Spectrogram 1	1	10.568180901	16.761362181	22666.667	34000.000	28125.000		INDETE			BUENO
