Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3416.949	3986.441		BIO	INSECT			MALO
1	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3986.441	3750.000	BIO	INSECT			MALO
2	Waveform 1	1	0.000000000	59.999994792	4149.153	4800.000		BIO	INSECT			MALO
2	Spectrogram 1	1	0.000000000	59.999994792	4149.153	4800.000	4500.000	BIO	INSECT			MALO
3	Waveform 1	1	0.000000000	59.999994792	6996.610	7972.881		BIO	INSECT			MALO
3	Spectrogram 1	1	0.000000000	59.999994792	6996.610	7972.881	7500.000	BIO	INSECT			MALO
4	Waveform 1	1	0.173410390	59.999994792	5369.492	6183.051		BIO	INSECT			MALO
4	Spectrogram 1	1	0.173410390	59.999994792	5369.492	6183.051	6000.000	BIO	INSECT			MALO
5	Waveform 1	1	0.340909061	59.999994792	33333.333	55333.333		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.340909061	59.999994792	33333.333	55333.333	41625.000	BIO	INSECT			BUENO
