Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	48813.559		GEO	LLUVIA			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	48813.559	3375.000	GEO	LLUVIA			
2	Waveform 1	1	0.000000000	59.999994792	569.492	1138.983		BIO	AVEVOC			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	569.492	1138.983	1125.000	BIO	AVEVOC			BUENO
3	Waveform 1	1	9.075143721	11.213871859	2359.322	3091.525		BIO	AVEVOC			BUENO
3	Spectrogram 1	1	9.075143721	11.213871859	2359.322	3091.525	3000.000	BIO	AVEVOC			BUENO
4	Waveform 1	1	19.017339390	25.606934193	2033.898	4393.220		BIO	AVEVOC			BUENO
4	Spectrogram 1	1	19.017339390	25.606934193	2033.898	4393.220	3000.000	BIO	AVEVOC			BUENO
5	Waveform 1	1	14.624276187	17.687859736	2033.898	2603.390		BIO	AVEVOC			BUENO
5	Spectrogram 1	1	14.624276187	17.687859736	2033.898	2603.390	2250.000	BIO	AVEVOC			BUENO
6	Waveform 1	1	0.809248485	8.901733331	1871.186	4067.797		BIO	AVEVOC			BUENO
6	Spectrogram 1	1	0.809248485	8.901733331	1871.186	4067.797	3375.000	BIO	AVEVOC			BUENO
7	Waveform 1	1	0.000000000	59.999994792	5532.203	8379.661		BIO	INDETE			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	5532.203	8379.661	7125.000	BIO	INDETE			REGULA
