Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	25.491327267	39.017337654	0.000	976.271		INDETE				
1	Spectrogram 1	1	25.491327267	39.017337654	0.000	976.271	375.000	INDETE				
2	Waveform 1	1	20.867050212	28.959535058	2522.034	3172.881		BIO	INSECT			BUENO
2	Spectrogram 1	1	20.867050212	28.959535058	2522.034	3172.881	3000.000	BIO	INSECT			BUENO
3	Waveform 1	1	41.098262328	53.526006914	2522.034	3254.237		BIO	INSECT			BUENO
3	Spectrogram 1	1	41.098262328	53.526006914	2522.034	3254.237	3000.000	BIO	INSECT			BUENO
4	Waveform 1	1	56.473983537	59.364156697	2603.390	3091.525		BIO	INSECT			BUENO
4	Spectrogram 1	1	56.473983537	59.364156697	2603.390	3091.525	3000.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	13.005779218	2766.102	3254.237		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	13.005779218	2766.102	3254.237	3000.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	4718.644	5206.780		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	4718.644	5206.780	4875.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	4230.508	4637.288		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	4230.508	4637.288	4500.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	6101.695	6996.610		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	59.999994792	6101.695	6996.610	6375.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	3498.305	3905.085		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.000000000	59.999994792	3498.305	3905.085	3750.000	BIO	INSECT			BUENO
