Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	20.520229433	41.791903887	650.847	2033.898		BIO	AVEVOC	CAMGRY		BUENO
1	Spectrogram 1	1	20.520229433	41.791903887	650.847	2033.898	1125.000	BIO	AVEVOC	CAMGRY		BUENO
2	Waveform 1	1	0.000000000	59.999994792	0.000	1138.983		BIO	AVEVOC	ORT_SP		BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	0.000	1138.983	375.000	BIO	AVEVOC	ORT_SP		BUENO
3	Waveform 1	1	18.497108221	49.768781807	1138.983	5613.559		BIO	AVEVOC	PITSUL		BUENO
3	Spectrogram 1	1	18.497108221	49.768781807	1138.983	5613.559	1875.000	BIO	AVEVOC	PITSUL		BUENO
4	Waveform 1	1	9.017340258	14.913293503	2440.678	5206.780		BIO	AVEVOC			REGULA
4	Spectrogram 1	1	9.017340258	14.913293503	2440.678	5206.780	3750.000	BIO	AVEVOC			REGULA
5	Waveform 1	1	0.000000000	59.999994792	7322.034	8705.085		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	7322.034	8705.085	8250.000	BIO	INSECT			BUENO
6	Waveform 1	1	46.820805184	48.728319470	2440.678	6183.051		BIO	HERPET			BUENO
6	Spectrogram 1	1	46.820805184	48.728319470	2440.678	6183.051	4875.000	BIO	HERPET			BUENO
7	Waveform 1	1	0.482118218	58.738069566	19333.333	43333.333		BIO	INSECT			
7	Spectrogram 1	1	0.482118218	58.738069566	19333.333	43333.333	26250.000	BIO	INSECT			
