Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	51.849706482	53.526006914	4474.576	5206.780		BIO	INSECT			BUENO
1	Spectrogram 1	1	51.849706482	53.526006914	4474.576	5206.780	4875.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	2847.458	3905.085		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	2847.458	3905.085	3375.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3905.085	4311.864		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3905.085	4311.864	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	1.907514285	4.046242423	4555.932	5044.068		BIO	INSECT			BUENO
4	Spectrogram 1	1	1.907514285	4.046242423	4555.932	5044.068	4875.000	BIO	INSECT			BUENO
5	Waveform 1	1	15.144507356	23.930633761	4637.288	5125.424		BIO	INSECT			BUENO
5	Spectrogram 1	1	15.144507356	23.930633761	4637.288	5125.424	4875.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	5613.559	6183.051		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	5613.559	6183.051	6000.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.462427706	34.450864061	6345.763	6996.610		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.462427706	34.450864061	6345.763	6996.610	6375.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	10169.492	18630.508		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.000000000	59.999994792	10169.492	18630.508	15000.000	BIO	INSECT			BUENO
10	Waveform 1	1	0.000000000	59.999994792	6752.542	7891.525		BIO	INSECT			BUENO
10	Spectrogram 1	1	0.000000000	59.999994792	6752.542	7891.525	7500.000	BIO	INSECT			BUENO
