Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	45.375718604	47.919070985	14644.068	31566.102		BIO	INSECT			BUENO
1	Spectrogram 1	1	45.375718604	47.919070985	14644.068	31566.102	23625.000	BIO	INSECT			BUENO
2	Waveform 1	1	7.514450215	59.999994792	1057.627	1708.475		BIO	AVEVOC	THAMNO		BUENO
2	Spectrogram 1	1	7.514450215	59.999994792	1057.627	1708.475	1125.000	BIO	AVEVOC	THAMNO		BUENO
3	Waveform 1	1	9.537571426	10.635837227	488.136	2522.034		BIO	AVEVOC	PHEFAS		MUYBUE
3	Spectrogram 1	1	9.537571426	10.635837227	488.136	2522.034	1125.000	BIO	AVEVOC	PHEFAS		MUYBUE
4	Waveform 1	1	22.947974887	23.872830298	650.847	2766.102		BIO	AVEVOC	PHEFAS		MUYBUE
4	Spectrogram 1	1	22.947974887	23.872830298	650.847	2766.102	1500.000	BIO	AVEVOC	PHEFAS		MUYBUE
5	Waveform 1	1	34.797684841	35.722540252	569.492	2766.102		BIO	AVEVOC	PHEFAS		MUYBUE
5	Spectrogram 1	1	34.797684841	35.722540252	569.492	2766.102	1500.000	BIO	AVEVOC	PHEFAS		MUYBUE
6	Waveform 1	1	49.248550638	50.231209512	650.847	2766.102		BIO	AVEVOC	PHEFAS		MUYBUE
6	Spectrogram 1	1	49.248550638	50.231209512	650.847	2766.102	1500.000	BIO	AVEVOC	PHEFAS		MUYBUE
7	Waveform 1	1	35.549129862	58.208087433	2847.458	3498.305		BIO	INSECT			BUENO
7	Spectrogram 1	1	35.549129862	58.208087433	2847.458	3498.305	3375.000	BIO	INSECT			BUENO
8	Waveform 1	1	22.774564497	31.965315144	6020.339	6508.475		BIO	INSECT			BUENO
8	Spectrogram 1	1	22.774564497	31.965315144	6020.339	6508.475	6375.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	6101.695	6671.186		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.000000000	59.999994792	6101.695	6671.186	6375.000	BIO	INSECT			BUENO
10	Waveform 1	1	50.751440681	59.999994792	5857.627	6589.831		BIO	INSECT			BUENO
10	Spectrogram 1	1	50.751440681	59.999994792	5857.627	6589.831	6375.000	BIO	INSECT			BUENO
11	Waveform 1	1	4.739883982	12.832368828	5857.627	6508.475		BIO	INSECT			BUENO
11	Spectrogram 1	1	4.739883982	12.832368828	5857.627	6508.475	6375.000	BIO	INSECT			BUENO
12	Waveform 1	1	0.000000000	59.999994792	3172.881	3661.017		BIO	INSECT			BUENO
12	Spectrogram 1	1	0.000000000	59.999994792	3172.881	3661.017	3375.000	BIO	INSECT			BUENO
