Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	732.203	3010.169		BIO	HERPET			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	732.203	3010.169	2250.000	BIO	HERPET			REGULA
2	Waveform 1	1	0.000000000	59.999994792	3579.661	4800.000		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	3579.661	4800.000	4125.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	6508.475	8542.373		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	6508.475	8542.373	7500.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	10820.339	18630.508		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	10820.339	18630.508	13875.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	10250.847	10657.627		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	10250.847	10657.627	10500.000	BIO	INSECT			REGULA
