Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	38.861382765	2597.938	3773.196		BIO	HERPET			BUENO
1	Spectrogram 1	1	0.000000000	38.861382765	2597.938	3773.196	3750.000	BIO	HERPET			BUENO
2	Waveform 1	1	0.000000000	59.999994792	804.124	2288.660		BIO	HERPET			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	804.124	2288.660	1500.000	BIO	HERPET			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3278.351	4701.031		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3278.351	4701.031	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	7484.536	8536.082		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	7484.536	8536.082	7875.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6061.856	6865.979		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6061.856	6865.979	6750.000	BIO	INSECT			BUENO
6	Waveform 1	1	29.950492450	35.247521693	10144.330	10886.598		BIO	INSECT			BUENO
6	Spectrogram 1	1	29.950492450	35.247521693	10144.330	10886.598	10500.000	BIO	INSECT			BUENO
7	Waveform 1	1	49.356431359	56.089104042	10082.474	10886.598		BIO	INSECT			BUENO
7	Spectrogram 1	1	49.356431359	56.089104042	10082.474	10886.598	10500.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	6247.423	10206.186		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.000000000	59.999994792	6247.423	10206.186	7125.000	BIO	INSECT			REGULA
9	Waveform 1	1	0.000000000	59.999994792	10577.320	23381.443		BIO	INSECT			REGULA
9	Spectrogram 1	1	0.000000000	59.999994792	10577.320	23381.443	16875.000	BIO	INSECT			REGULA
