Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	19.132946316	31.618494365	1871.186	10332.203		BIO	AVEVOC	MILCHI		BUENO
1	Spectrogram 1	1	19.132946316	31.618494365	1871.186	10332.203	3000.000	BIO	AVEVOC	MILCHI		BUENO
2	Waveform 1	1	0.404624242	35.780343715	162.712	2522.034		BIO	AVEVOC	CAMGRY		MALO
2	Spectrogram 1	1	0.404624242	35.780343715	162.712	2522.034	1875.000	BIO	AVEVOC	CAMGRY		MALO
3	Waveform 1	1	0.000000000	59.999994792	2766.102	3254.237		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	2766.102	3254.237	3000.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	3416.949	3823.729		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3823.729	3750.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	4393.220	5044.068		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	4393.220	5044.068	4500.000	BIO	INSECT			REGULA
6	Waveform 1	1	1.271676190	58.265890896	6833.898	10332.203		BIO	INSECT			REGULA
6	Spectrogram 1	1	1.271676190	58.265890896	6833.898	10332.203	7875.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	14387.084	33587.084		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	14387.084	33587.084	22500.000	BIO	INSECT			REGULA
8	Waveform 1	1	24.548855509	27.243286155	41984.071	50946.727		BIO	MURCIE	SACBIL	BUSQUE	REGULA
8	Spectrogram 1	1	24.548855509	27.243286155	41984.071	50946.727	45750.000	BIO	MURCIE	SACBIL	BUSQUE	REGULA
10	Waveform 1	1	33.106842627	36.884962471	39195.689	44573.283		BIO	MURCIE	SACBIL	BUSQUE	REGULA
10	Spectrogram 1	1	33.106842627	36.884962471	39195.689	44573.283	42000.000	BIO	MURCIE	SACBIL	BUSQUE	REGULA
11	Waveform 1	1	39.422158911	47.416725409	37801.499	45967.474		BIO	MURCIE	SACBIL	BUSQUE	REGULA
11	Spectrogram 1	1	39.422158911	47.416725409	37801.499	45967.474	42000.000	BIO	MURCIE	SACBIL	BUSQUE	REGULA
