Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	927.835		ANT	SONIND			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	927.835	375.000	ANT	SONIND			
2	Waveform 1	1	0.000000000	59.999994792	1237.113	3154.639		BIO	HERPET			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	1237.113	3154.639	2250.000	BIO	HERPET			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3216.495	4948.454		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3216.495	4948.454	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	34.158412876	59.999994792	4886.598	5505.155		BIO	INSECT			BUENO
4	Spectrogram 1	1	34.158412876	59.999994792	4886.598	5505.155	5250.000	BIO	INSECT			BUENO
5	Waveform 1	1	17.821780631	59.999994792	6123.711	7298.969		BIO	INSECT			BUENO
5	Spectrogram 1	1	17.821780631	59.999994792	6123.711	7298.969	7125.000	BIO	INSECT			BUENO
6	Waveform 1	1	22.722770305	33.712868361	8412.371	9525.773		BIO	INSECT			BUENO
6	Spectrogram 1	1	22.722770305	33.712868361	8412.371	9525.773	8625.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.198019785	6.633662790	6247.423	6804.124		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.198019785	6.633662790	6247.423	6804.124	6750.000	BIO	INSECT			BUENO
8	Waveform 1	1	55.049500172	55.445539741	13237.113	23381.443		BIO	INSECT			BUENO
8	Spectrogram 1	1	55.049500172	55.445539741	13237.113	23381.443	18000.000	BIO	INSECT			BUENO
9	Waveform 1	1	46.633659318	47.128708780	14845.361	23876.289		BIO	INSECT			BUENO
9	Spectrogram 1	1	46.633659318	47.128708780	14845.361	23876.289	18750.000	BIO	INSECT			BUENO
10	Waveform 1	1	33.663363414	34.059402984	13113.402	36581.068		BIO	INSECT			BUENO
10	Spectrogram 1	1	33.663363414	34.059402984	13113.402	36581.068	19500.000	BIO	INSECT			BUENO
11	Waveform 1	1	25.643562130	25.990096754	14845.361	35900.656		BIO	INSECT			BUENO
11	Spectrogram 1	1	25.643562130	25.990096754	14845.361	35900.656	20625.000	BIO	INSECT			BUENO
12	Waveform 1	1	18.415839986	59.999994792	11690.722	20597.938		BIO	INSECT			REGULA
12	Spectrogram 1	1	18.415839986	59.999994792	11690.722	20597.938	17625.000	BIO	INSECT			REGULA
13	Waveform 1	1	0.000000000	59.999994792	7979.381	8969.072		BIO	INSECT			REGULA
13	Spectrogram 1	1	0.000000000	59.999994792	7979.381	8969.072	8625.000	BIO	INSECT			REGULA
