Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	1545.763			FLUAGU			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	1545.763	375.000		FLUAGU			
2	Waveform 1	1	0.000000000	59.999994792	3661.017	4393.220		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3661.017	4393.220	4125.000	BIO	INSECT			BUENO
3	Waveform 1	1	1.502890043	59.999994792	6833.898	7403.390		BIO	INSECT			BUENO
3	Spectrogram 1	1	1.502890043	59.999994792	6833.898	7403.390	7125.000	BIO	INSECT			BUENO
4	Waveform 1	1	40.404620770	45.953753236	8216.949	8705.085		BIO	INSECT			BUENO
4	Spectrogram 1	1	40.404620770	45.953753236	8216.949	8705.085	8250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6264.407	6752.542		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6264.407	6752.542	6750.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	4718.644	5125.424		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	4718.644	5125.424	4875.000	BIO	INSECT			BUENO
7	Waveform 1	1	47.976874448	59.999994792	8135.593	8623.729		BIO	INSECT			BUENO
7	Spectrogram 1	1	47.976874448	59.999994792	8135.593	8623.729	8250.000	BIO	INSECT			BUENO
8	Waveform 1	1	2.693095660	4.480950718	15000.000	27333.333		BIO	MURCIE			MUYMAL
8	Spectrogram 1	1	2.693095660	4.480950718	15000.000	27333.333	19875.000	BIO	MURCIE			MUYMAL
