Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	742.268		ANT	SONIND			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	742.268	375.000	ANT	SONIND			
2	Waveform 1	1	0.000000000	59.999994792	742.268	2659.794		BIO	HERPET			MALO
2	Spectrogram 1	1	0.000000000	59.999994792	742.268	2659.794	1125.000	BIO	HERPET			MALO
3	Waveform 1	1	0.000000000	59.999994792	3525.773	4391.753		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3525.773	4391.753	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4886.598	5505.155		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4886.598	5505.155	5250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6247.423	7546.392		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6247.423	7546.392	7125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	7422.680	8536.082		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	7422.680	8536.082	7875.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	8536.082	9030.928		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	8536.082	9030.928	8625.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	18146.207	25878.166		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	59.999994792	18146.207	25878.166	21750.000	BIO	INSECT			BUENO
