Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	3.514851180	48.910886843	2659.794	3402.062		BIO	INSECT			BUENO
1	Spectrogram 1	1	3.514851180	48.910886843	2659.794	3402.062	3375.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	3587.629	4577.320		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3587.629	4577.320	4125.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	4948.454	5814.433		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	4948.454	5814.433	5250.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6061.856	6865.979		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6061.856	6865.979	6750.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	7298.969	7855.670		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	7298.969	7855.670	7500.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.346534623	59.554450276	19422.680	21154.639		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.346534623	59.554450276	19422.680	21154.639	20250.000	BIO	INSECT			BUENO
7	Waveform 1	1	28.762373741	29.653462772	8536.082	23505.155		BIO	INSECT			BUENO
7	Spectrogram 1	1	28.762373741	29.653462772	8536.082	23505.155	19500.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.396039570	59.999994792	11876.289	12309.278		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.396039570	59.999994792	11876.289	12309.278	12000.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	8041.237	10453.608		BIO	INSECT			REGULA
9	Spectrogram 1	1	0.000000000	59.999994792	8041.237	10453.608	8625.000	BIO	INSECT			REGULA
10	Waveform 1	1	0.040176518	59.999994792	34393.674	40729.351		BIO	INSECT			BUENO
10	Spectrogram 1	1	0.040176518	59.999994792	34393.674	40729.351	37125.000	BIO	INSECT			BUENO
11	Waveform 1	1	23.959842825	24.169359852	24533.333	31786.667			INDETE			
11	Spectrogram 1	1	23.959842825	24.169359852	24533.333	31786.667	27000.000		INDETE			
