Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	325.424	2033.898		BIO	HERPET			MUYBUE
1	Spectrogram 1	1	0.000000000	59.999994792	325.424	2033.898	1125.000	BIO	HERPET			MUYBUE
2	Waveform 1	1	0.000000000	59.999994792	3498.305	4230.508		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3498.305	4230.508	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	4474.576	5613.559						
3	Spectrogram 1	1	0.000000000	59.999994792	4474.576	5613.559	4875.000					
4	Waveform 1	1	0.000000000	59.999994792	6101.695	8379.661						
4	Spectrogram 1	1	0.000000000	59.999994792	6101.695	8379.661	7125.000					
5	Waveform 1	1	0.000000000	59.999994792	8623.729	19362.712		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	8623.729	19362.712	12375.000	BIO	INSECT			REGULA
