Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	406.780		ANT	TRAMOT			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	406.780	0.000	ANT	TRAMOT			
2	Waveform 1	1	0.000000000	59.999994792	3335.593	4149.153		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	3335.593	4149.153	3750.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	4555.932	5044.068		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	4555.932	5044.068	4875.000	BIO	INSECT			REGULA
4	Waveform 1	1	3.699421644	59.999994792	5857.627	6345.763		BIO	INSECT			REGULA
4	Spectrogram 1	1	3.699421644	59.999994792	5857.627	6345.763	6000.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6264.407	7077.966		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6264.407	7077.966	6750.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	7484.746	8542.373		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	7484.746	8542.373	7875.000	BIO	INSECT			REGULA
7	Waveform 1	1	16.416183546	31.445083976	9844.068	33004.678		BIO	INSECT			REGULA
7	Spectrogram 1	1	16.416183546	31.445083976	9844.068	33004.678	16125.000	BIO	INSECT			REGULA
8	Waveform 1	1	0.000000000	31.618494365	9518.644	19118.644		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.000000000	31.618494365	9518.644	19118.644	16125.000	BIO	INSECT			REGULA
9	Waveform 1	1	35.953754104	46.358377479	10006.780	19281.356		BIO	INSECT			REGULA
9	Spectrogram 1	1	35.953754104	46.358377479	10006.780	19281.356	16125.000	BIO	INSECT			REGULA
