Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.289017316	57.687856264	244.068	569.492		BIO	AVEVOC	MOMSUB		BUENO
1	Spectrogram 1	1	0.289017316	57.687856264	244.068	569.492	375.000	BIO	AVEVOC	MOMSUB		BUENO
2	Waveform 1	1	1.502890043	29.132945448	3416.949	4311.864		BIO	INSECT			BUENO
2	Spectrogram 1	1	1.502890043	29.132945448	3416.949	4311.864	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	7.514450215	52.369937651	2766.102	3091.525		BIO	INSECT			BUENO
3	Spectrogram 1	1	7.514450215	52.369937651	2766.102	3091.525	3000.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6915.254	8542.373		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6915.254	8542.373	7500.000	BIO	INSECT			BUENO
5	Waveform 1	1	3.410404328	6.416184414	16840.678	33582.784		BIO	INSECT			BUENO
5	Spectrogram 1	1	3.410404328	6.416184414	16840.678	33582.784	24000.000	BIO	INSECT			BUENO
7	Waveform 1	1	26.589593068	29.248552374	16904.818	32931.937		BIO	INSECT			BUENO
7	Spectrogram 1	1	26.589593068	29.248552374	16904.818	32931.937	23625.000	BIO	INSECT			BUENO
8	Waveform 1	1	32.658956703	33.121384408	16823.462	33013.293		BIO	INSECT			BUENO
8	Spectrogram 1	1	32.658956703	33.121384408	16823.462	33013.293	24000.000	BIO	INSECT			BUENO
9	Waveform 1	1	38.843927264	39.653175749	16986.174	32931.937		BIO	INSECT			BUENO
9	Spectrogram 1	1	38.843927264	39.653175749	16986.174	32931.937	24375.000	BIO	INSECT			BUENO
10	Waveform 1	1	44.971094362	47.861267522	16742.106	33176.004		BIO	INSECT			BUENO
10	Spectrogram 1	1	44.971094362	47.861267522	16742.106	33176.004	24000.000	BIO	INSECT			BUENO
11	Waveform 1	1	0.462427706	59.999994792	16742.106	33582.784		BIO	INSECT			REGULA
11	Spectrogram 1	1	0.462427706	59.999994792	16742.106	33582.784	22875.000	BIO	INSECT			REGULA
