Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	54.104041546	0.000	2766.102		BIO	HERPET			MALO
1	Spectrogram 1	1	0.000000000	54.104041546	0.000	2766.102	750.000	BIO	HERPET			MALO
2	Waveform 1	1	0.000000000	59.999994792	2928.814	3823.729		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	2928.814	3823.729	3375.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3823.729	4555.932		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3823.729	4555.932	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	5044.068	5694.915		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	5044.068	5694.915	5250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6589.831	7403.390		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6589.831	7403.390	7125.000	BIO	INSECT			BUENO
6	Waveform 1	1	3.912895251	59.999994792	11796.610	16677.966		BIO	INSECT			BUENO
6	Spectrogram 1	1	3.912895251	59.999994792	11796.610	16677.966	15000.000	BIO	INSECT			BUENO
7	Waveform 1	1	27.785725549	28.479367107	15945.763	19850.847		BIO	INSECT			BUENO
7	Spectrogram 1	1	27.785725549	28.479367107	15945.763	19850.847	18750.000	BIO	INSECT			BUENO
8	Waveform 1	1	27.785725549	29.288615592	21339.788	25977.076		BIO	INSECT			BUENO
8	Spectrogram 1	1	27.785725549	29.288615592	21339.788	25977.076	24000.000	BIO	INSECT			BUENO
9	Waveform 1	1	2.656249769	26.301389350	23193.102	30264.170			INDETE			BUENO
9	Spectrogram 1	1	2.656249769	26.301389350	23193.102	30264.170	27375.000		INDETE			BUENO
10	Waveform 1	1	29.906522995	58.168982787	23800.000	29800.000			INDETE			BUENO
10	Spectrogram 1	1	29.906522995	58.168982787	23800.000	29800.000	27375.000		INDETE			BUENO
