Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	432.990	2103.093		BIO	HERPET			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	432.990	2103.093	1125.000	BIO	HERPET			BUENO
2	Waveform 1	1	0.000000000	59.999994792	2288.660	2597.938		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	2288.660	2597.938	2625.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3154.639	4824.742		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3154.639	4824.742	3750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4762.887	5319.588		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4762.887	5319.588	4875.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6618.557	8721.649		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6618.557	8721.649	7125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	10391.753	20412.371		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	10391.753	20412.371	16875.000	BIO	INSECT			BUENO
