Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3416.949	3905.085		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3905.085	3750.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	24.855489172	8054.237	8542.373		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	24.855489172	8054.237	8542.373	8250.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	6996.610	7403.390		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	6996.610	7403.390	7125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	5206.780	5694.915		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	5206.780	5694.915	5250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	4230.508	5288.136		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	4230.508	5288.136	5250.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	2766.102	3416.949		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	2766.102	3416.949	3375.000	BIO	INSECT			BUENO
7	Waveform 1	1	19.595374022	25.144506488	12366.102	13016.949		BIO	INSECT			BUENO
7	Spectrogram 1	1	19.595374022	25.144506488	12366.102	13016.949	12750.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	6345.763	7159.322		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	59.999994792	6345.763	7159.322	7125.000	BIO	INSECT			BUENO
9	Waveform 1	1	10.809247617	11.156068396	9844.068	20583.051		BIO	INSECT			BUENO
9	Spectrogram 1	1	10.809247617	11.156068396	9844.068	20583.051	15000.000	BIO	INSECT			BUENO
10	Waveform 1	1	18.670518611	18.901732463	9518.644	22616.949		BIO	INSECT			BUENO
10	Spectrogram 1	1	18.670518611	18.901732463	9518.644	22616.949	15375.000	BIO	INSECT			BUENO
11	Waveform 1	1	35.375719473	35.491326399	9762.712	20176.271		BIO	INSECT			BUENO
11	Spectrogram 1	1	35.375719473	35.491326399	9762.712	20176.271	15375.000	BIO	INSECT			BUENO
12	Waveform 1	1	50.809244144	51.156064924	10576.271	20664.407		BIO	INSECT			BUENO
12	Spectrogram 1	1	50.809244144	51.156064924	10576.271	20664.407	15375.000	BIO	INSECT			BUENO
13	Waveform 1	1	46.647394795	59.999994792	8054.237	8461.017		BIO	INSECT			BUENO
13	Spectrogram 1	1	46.647394795	59.999994792	8054.237	8461.017	8250.000	BIO	INSECT			BUENO
14	Waveform 1	1	0.632102218	5.351916388	34362.321	44362.321		BIO	INSECT			BUENO
14	Spectrogram 1	1	0.632102218	5.351916388	34362.321	44362.321	37500.000	BIO	INSECT			BUENO
15	Waveform 1	1	30.479400889	30.983662209	24234.115	31311.038			INDETE			
15	Spectrogram 1	1	30.479400889	30.983662209	24234.115	31311.038	27000.000		INDETE			
