Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	47.808086160	59.153334470	996.805	3143.770		BIO		
1	Spectrogram 1	1	47.808086160	59.153334470	996.805	3143.770	2625.000	BIO		
2	Waveform 1	1	0.000000000	59.999994792	3143.770	3757.188		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3143.770	3757.188	3375.000	BIO	INSECT	
3	Waveform 1	1	3.499529329	53.057380154	4140.575	4677.316		BIO	INSECT	
3	Spectrogram 1	1	3.499529329	53.057380154	4140.575	4677.316	4500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6594.249	7284.345		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6594.249	7284.345	7125.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	27.488238442	5904.153	6287.540		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	27.488238442	5904.153	6287.540	6000.000	BIO	INSECT	
6	Waveform 1	1	28.165566699	29.068671042	4523.962	6440.895		BIO	INSECT	
6	Spectrogram 1	1	28.165566699	29.068671042	4523.962	6440.895	6000.000	BIO	INSECT	
7	Waveform 1	1	0.564440214	15.634993939	9431.310	18095.847		BIO	INSECT	
7	Spectrogram 1	1	0.564440214	15.634993939	9431.310	18095.847	13125.000	BIO	INSECT	
8	Waveform 1	1	52.323607876	58.871114363	9124.601	19552.716		BIO	INSECT	
8	Spectrogram 1	1	52.323607876	58.871114363	9124.601	19552.716	15375.000	BIO	INSECT	
9	Waveform 1	1	41.204135652	44.816553024	5214.058	6594.249		BIO	INSECT	
9	Spectrogram 1	1	41.204135652	44.816553024	5214.058	6594.249	6375.000	BIO	INSECT	
