Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	3297.125	3987.220		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	3297.125	3987.220	3750.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	26.528690077	2760.383	3067.093		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	26.528690077	2760.383	3067.093	3000.000	BIO	INSECT	
3	Waveform 1	1	45.493881281	46.171209539	1610.224	4753.994		BIO	AVEVOC	
3	Spectrogram 1	1	45.493881281	46.171209539	1610.224	4753.994	3375.000	BIO	AVEVOC	
4	Waveform 1	1	49.727182889	54.016928519	5137.380	6134.185		BIO	INSECT	
4	Spectrogram 1	1	49.727182889	54.016928519	5137.380	6134.185	5625.000	BIO	INSECT	
5	Waveform 1	1	22.069612383	24.158041177	3757.188	22619.808		BIO	INSECT	
5	Spectrogram 1	1	22.069612383	24.158041177	3757.188	22619.808	15000.000	BIO	INSECT	
6	Waveform 1	1	38.720598708	40.018811202	3067.093	22619.808		BIO	INSECT	
6	Spectrogram 1	1	38.720598708	40.018811202	3067.093	22619.808	11250.000	BIO	INSECT	
