Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	13663.201	25808.268		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	13663.201	25808.268	21375.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	7361.022	9201.278		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	7361.022	9201.278	8250.000	BIO	INSECT	
3	Waveform 1	1	4.402633672	19.755407504	1150.160	2837.061		BIO	AVEVOC	
3	Spectrogram 1	1	4.402633672	19.755407504	1150.160	2837.061	2250.000	BIO	AVEVOC	
4	Waveform 1	1	26.980242249	31.947316136	1303.514	2837.061		BIO	AVEVOC	
4	Spectrogram 1	1	26.980242249	31.947316136	1303.514	2837.061	2625.000	BIO	AVEVOC	
5	Waveform 1	1	27.996234635	44.816553024	690.096	2070.288		BIO	AVEVOC	CAMGRY
5	Spectrogram 1	1	27.996234635	44.816553024	690.096	2070.288	1500.000	BIO	AVEVOC	CAMGRY
6	Waveform 1	1	38.664154687	40.188143266	2453.674	3680.511		BIO	AVEVOC	
6	Spectrogram 1	1	38.664154687	40.188143266	2453.674	3680.511	3000.000	BIO	AVEVOC	
7	Waveform 1	1	0.000000000	59.999994792	0.000	996.805		ANT		
7	Spectrogram 1	1	0.000000000	59.999994792	0.000	996.805	375.000	ANT		
8	Waveform 1	1	26.020693884	28.109122678	10581.470	18785.942		BIO	INSECT	
8	Spectrogram 1	1	26.020693884	28.109122678	10581.470	18785.942	16125.000	BIO	INSECT	
9	Waveform 1	1	8.410159195	9.369707559	9738.019	16638.978		BIO	INSECT	
9	Spectrogram 1	1	8.410159195	9.369707559	9738.019	16638.978	12375.000	BIO	INSECT	
10	Waveform 1	1	16.142990132	16.989650454	9354.633	17482.428		BIO	INSECT	
10	Spectrogram 1	1	16.142990132	16.989650454	9354.633	17482.428	13500.000	BIO	INSECT	
11	Waveform 1	1	58.758226320	59.999994792	10274.760	17099.042		BIO	INSECT	
11	Spectrogram 1	1	58.758226320	59.999994792	10274.760	17099.042	13125.000	BIO	INSECT	
