Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.282220107	30.874879728	2453.674	6670.927		BIO	HERPET	
1	Spectrogram 1	1	0.282220107	30.874879728	2453.674	6670.927	5625.000	BIO	HERPET	
2	Waveform 1	1	32.173092221	59.999994792	3603.834	4063.898		BIO	INSECT	
2	Spectrogram 1	1	32.173092221	59.999994792	3603.834	4063.898	3750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4600.639	10044.728		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4600.639	10044.728	6000.000	BIO	INSECT	
4	Waveform 1	1	34.261521015	59.999994792	5137.380	6057.508		BIO	INSECT	
4	Spectrogram 1	1	34.261521015	59.999994792	5137.380	6057.508	5625.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	48.316082353	9124.601	9968.051		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	48.316082353	9124.601	9968.051	9750.000	BIO	INSECT	
6	Waveform 1	1	26.133581927	26.528690077	10121.406	19246.006		BIO	INSECT	
6	Spectrogram 1	1	26.133581927	26.528690077	10121.406	19246.006	12750.000	BIO	INSECT	
7	Waveform 1	1	1.128880429	59.548442620	10198.083	13265.176		BIO	INSECT	
7	Spectrogram 1	1	1.128880429	59.548442620	10198.083	13265.176	11625.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	0.000	2070.288		BIO		
8	Spectrogram 1	1	0.000000000	59.999994792	0.000	2070.288	0.000	BIO		
9	Waveform 1	1	29.295920581	33.558712750	50200.479	69230.231		BIO	MURCIE	VESPER
9	Spectrogram 1	1	29.295920581	33.558712750	50200.479	69230.231	55500.000	BIO	MURCIE	VESPER
