Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	1226.837		GEO	FLUAGU	
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	1226.837	375.000	GEO	FLUAGU	
2	Waveform 1	1	40.413919352	59.604886642	4677.316	5674.121		BIO	INSECT	
2	Spectrogram 1	1	40.413919352	59.604886642	4677.316	5674.121	5250.000	BIO	INSECT	
3	Waveform 1	1	0.338664129	2.031984772	5980.831	6364.217		BIO	INSECT	
3	Spectrogram 1	1	0.338664129	2.031984772	5980.831	6364.217	6000.000	BIO	INSECT	
4	Waveform 1	1	6.321730401	10.667920052	5827.476	6364.217		BIO	INSECT	
4	Spectrogram 1	1	6.321730401	10.667920052	5827.476	6364.217	6000.000	BIO	INSECT	
5	Waveform 1	1	13.377233081	16.538098282	5980.831	6287.540		BIO	INSECT	
5	Spectrogram 1	1	13.377233081	16.538098282	5980.831	6287.540	6000.000	BIO	INSECT	
6	Waveform 1	1	34.261521015	36.575725894	5980.831	6287.540		BIO	INSECT	
6	Spectrogram 1	1	34.261521015	36.575725894	5980.831	6287.540	6000.000	BIO	INSECT	
7	Waveform 1	1	34.261521015	59.999994792	9201.278	9891.374		BIO	INSECT	
7	Spectrogram 1	1	34.261521015	59.999994792	9201.278	9891.374	9750.000	BIO	INSECT	
