Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.853653341	0.000	628.272		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.853653341	0.000	628.272	0.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.902433825	2324.607	3392.670		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.902433825	2324.607	3392.670	3375.000	BIO	INSECT	
3	Waveform 1	1	0.243902418	59.951214308	3392.670	4712.042		BIO	INSECT	
3	Spectrogram 1	1	0.243902418	59.951214308	3392.670	4712.042	4125.000	BIO	INSECT	
4	Waveform 1	1	0.195121934	59.902433825	4523.560	5905.759		BIO	INSECT	
4	Spectrogram 1	1	0.195121934	59.902433825	4523.560	5905.759	5250.000	BIO	INSECT	
5	Waveform 1	1	0.097560967	59.951214308	5842.932	7099.476		BIO	INSECT	
5	Spectrogram 1	1	0.097560967	59.951214308	5842.932	7099.476	6375.000	BIO	INSECT	
6	Waveform 1	1	0.048780484	59.951214308	6973.822	8670.157		BIO	INSECT	
6	Spectrogram 1	1	0.048780484	59.951214308	6973.822	8670.157	7875.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.853653341	9801.047	19727.749		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.853653341	9801.047	19727.749	15750.000	BIO	INSECT	
8	Waveform 1	1	3.853658202	4.341463038	8544.503	22240.838		BIO	INSECT	
8	Spectrogram 1	1	3.853658202	4.341463038	8544.503	22240.838	17625.000	BIO	INSECT	
9	Waveform 1	1	0.767045388	23.477090399	21555.028	31528.249			INDETE	
9	Spectrogram 1	1	0.767045388	23.477090399	21555.028	31528.249	23625.000		INDETE	
