Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.951214308	0.000	376.963		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.951214308	0.000	376.963	0.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.951214308	2481.675	3581.152		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.951214308	2481.675	3581.152	3000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.804872857	3675.393	4366.492		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.804872857	3675.393	4366.492	4125.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.853653341	4397.906	5214.660		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.853653341	4397.906	5214.660	4500.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.951214308	5183.246	6157.068		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.951214308	5183.246	6157.068	5250.000	BIO	INSECT	
6	Waveform 1	1	0.195121934	59.951214308	6125.654	6879.581		BIO	INSECT	
6	Spectrogram 1	1	0.195121934	59.951214308	6125.654	6879.581	6750.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.902433825	6785.340	7350.785		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.902433825	6785.340	7350.785	7125.000	BIO	INSECT	
8	Waveform 1	1	0.243902418	59.853653341	7507.853	8607.330		BIO	INSECT	
8	Spectrogram 1	1	0.243902418	59.853653341	7507.853	8607.330	7875.000	BIO	INSECT	
