Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	22.916272705	59.999994792	0.000	2760.383		BIO	HERPET	
1	Spectrogram 1	1	22.916272705	59.999994792	0.000	2760.383	0.000	BIO	HERPET	
2	Waveform 1	1	0.395108150	20.884287933	230.032	2146.965			PULSOS	
2	Spectrogram 1	1	0.395108150	20.884287933	230.032	2146.965	375.000		PULSOS	
3	Waveform 1	1	1.806208686	18.513639033	76.677	1150.160		ANT	ANIDOM	
3	Spectrogram 1	1	1.806208686	18.513639033	76.677	1150.160	375.000	ANT	ANIDOM	
4	Waveform 1	1	0.000000000	59.999994792	3373.802	4370.607		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3373.802	4370.607	3750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	4984.026	6210.863		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	4984.026	6210.863	6000.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	4600.639	4907.348		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	4600.639	4907.348	4875.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	6440.895	8204.473		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	6440.895	8204.473	7125.000	BIO	INSECT	
8	Waveform 1	1	2.539980965	59.999994792	8971.246	10121.406		BIO	INSECT	
8	Spectrogram 1	1	2.539980965	59.999994792	8971.246	10121.406	9375.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	41.429911738	10274.760	37474.916		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	41.429911738	10274.760	37474.916	18000.000	BIO	INSECT	
10	Waveform 1	1	10.216367881	58.645338277	14969.930	29001.879		BIO	INSECT	
10	Spectrogram 1	1	10.216367881	58.645338277	14969.930	29001.879	18000.000	BIO	INSECT	
11	Waveform 1	1	0.000000000	59.999994792	37200.000	86000.000		BIO	MURCIE	VESPER
11	Spectrogram 1	1	0.000000000	59.999994792	37200.000	86000.000	43875.000	BIO	MURCIE	VESPER
