Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	2.201316836	50.686731254	383.387	920.128		ANT	TRAMOT	
1	Spectrogram 1	1	2.201316836	50.686731254	383.387	920.128	750.000	ANT	TRAMOT	
2	Waveform 1	1	1.411100536	15.070553725	8357.827	9891.374		BIO	INSECT	
2	Spectrogram 1	1	1.411100536	15.070553725	8357.827	9891.374	9375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	5137.380	5597.444		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	5137.380	5597.444	5250.000	BIO	INSECT	
4	Waveform 1	1	27.149574313	39.849479137	2607.029	3067.093		BIO	INSECT	
4	Spectrogram 1	1	27.149574313	39.849479137	2607.029	3067.093	3000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	0.000	3220.447		GEO	FLUAGU	
5	Spectrogram 1	1	0.000000000	59.999994792	0.000	3220.447	750.000	GEO	FLUAGU	
6	Waveform 1	1	0.000000000	59.999994792	0.000	4600.639		BIO		
6	Spectrogram 1	1	0.000000000	59.999994792	0.000	4600.639	750.000	BIO		
