Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	1456.869		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	1456.869	375.000	ANT	TRAMOT	
2	Waveform 1	1	4.684853780	59.661330663	2300.319	3373.802		BIO		
2	Spectrogram 1	1	4.684853780	59.661330663	2300.319	3373.802	3000.000	BIO		
3	Waveform 1	1	0.000000000	59.999994792	3373.802	3987.220		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	3373.802	3987.220	3750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4293.930	5290.735		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4293.930	5290.735	4875.000	BIO	INSECT	
5	Waveform 1	1	35.954841658	46.961425839	3910.543	4217.252		BIO	INSECT	
5	Spectrogram 1	1	35.954841658	46.961425839	3910.543	4217.252	4125.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	6210.863	7284.345		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	6210.863	7284.345	6750.000	BIO	INSECT	
7	Waveform 1	1	0.677328257	59.999994792	8357.827	8817.891		BIO	INSECT	
7	Spectrogram 1	1	0.677328257	59.999994792	8357.827	8817.891	8625.000	BIO	INSECT	
8	Waveform 1	1	0.959548364	58.701782299	7284.345	8127.796		BIO	INSECT	
8	Spectrogram 1	1	0.959548364	58.701782299	7284.345	8127.796	7500.000	BIO	INSECT	
9	Waveform 1	1	41.429911738	50.573843211	9814.696	20319.489		BIO	INSECT	
9	Spectrogram 1	1	41.429911738	50.573843211	9814.696	20319.489	15750.000	BIO	INSECT	
10	Waveform 1	1	1.411100536	59.209778491	12268.371	23003.195		BIO	INSECT	
10	Spectrogram 1	1	1.411100536	59.209778491	12268.371	23003.195	17250.000	BIO	INSECT	
11	Waveform 1	1	0.000000000	59.999994792	20702.875	21316.294		BIO	INSECT	
11	Spectrogram 1	1	0.000000000	59.999994792	20702.875	21316.294	21000.000	BIO	INSECT	
12	Waveform 1	1	0.000000000	59.999994792	13418.530	14185.304		BIO	INSECT	
12	Spectrogram 1	1	0.000000000	59.999994792	13418.530	14185.304	13500.000	BIO	INSECT	
