Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.282220107	59.096890449	11808.307	39565.495		BIO	INSECT	
1	Spectrogram 1	1	0.282220107	59.096890449	11808.307	39565.495	22125.000	BIO	INSECT	
2	Waveform 1	1	0.564440214	38.381934580	843.450	2760.383		BIO	AVEVOC	NYCALB
2	Spectrogram 1	1	0.564440214	38.381934580	843.450	2760.383	2625.000	BIO	AVEVOC	NYCALB
3	Waveform 1	1	20.940731955	23.198492812	153.355	1686.901		ANT	ANIDOM	
3	Spectrogram 1	1	20.940731955	23.198492812	153.355	1686.901	750.000	ANT	ANIDOM	
4	Waveform 1	1	0.000000000	59.999994792	0.000	766.773		ANT		
4	Spectrogram 1	1	0.000000000	59.999994792	0.000	766.773	375.000	ANT		
5	Waveform 1	1	0.000000000	48.428970396	230.032	536.741		BIO	AVEVOC	
5	Spectrogram 1	1	0.000000000	48.428970396	230.032	536.741	375.000	BIO	AVEVOC	
6	Waveform 1	1	0.000000000	59.999994792	2683.706	3373.802		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	2683.706	3373.802	3000.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	4140.575	4830.671		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	4140.575	4830.671	4500.000	BIO	INSECT	
8	Waveform 1	1	54.750700798	59.999994792	4523.962	5290.735		BIO	INSECT	
8	Spectrogram 1	1	54.750700798	59.999994792	4523.962	5290.735	4875.000	BIO	INSECT	
9	Waveform 1	1	1.693320643	5.136405951	4753.994	5444.089		BIO	INSECT	
9	Spectrogram 1	1	1.693320643	5.136405951	4753.994	5444.089	4875.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	59.887106749	5750.799	6440.895		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	59.887106749	5750.799	6440.895	6375.000	BIO	INSECT	
11	Waveform 1	1	0.000000000	56.274689377	6977.636	7744.409		BIO	INSECT	
11	Spectrogram 1	1	0.000000000	56.274689377	6977.636	7744.409	7500.000	BIO	INSECT	
12	Waveform 1	1	0.000000000	59.999994792	9124.601	9661.342		BIO	INSECT	
12	Spectrogram 1	1	0.000000000	59.999994792	9124.601	9661.342	9375.000	BIO	INSECT	
13	Waveform 1	1	57.177793720	59.943550770	9661.342	10198.083		BIO	INSECT	
13	Spectrogram 1	1	57.177793720	59.943550770	9661.342	10198.083	9750.000	BIO	INSECT	
14	Waveform 1	1	27.996234635	54.637812755	8664.537	11501.597		BIO	INSECT	
14	Spectrogram 1	1	27.996234635	54.637812755	8664.537	11501.597	10500.000	BIO	INSECT	
15	Waveform 1	1	55.060453584	59.902158232	28000.000	40000.000		BIO	MURCIE	MOLOSSI
15	Spectrogram 1	1	55.060453584	59.902158232	28000.000	40000.000	32250.000	BIO	MURCIE	MOLOSSI
