ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname,sensor_name
381.1774656023165,2.98870168181979,18.54556956103404,0.6627593712610109,0.7683973304745116,0.8625216993553769,-0.09276212847292084,97.0,0.1691127432856355,2022-03-23 10:30:00,G090_20220323_103000.WAV,G090
319.5485314416064,3.032368305539316,5.797563854550573,0.6984249506080663,0.9535789011834149,0.7324249202046141,0.5665504575136728,12.0,0.00025610164350826036,2022-03-23 11:00:00,G090_20220323_110000.WAV,G090
305.44879644508137,2.996146239517549,45.368428473406105,0.5740156870082865,0.7389761579175439,0.7767715925042552,0.99180172104646,26.0,0.026274455303270675,2022-03-23 11:30:00,G090_20220323_113000.WAV,G090
310.67086765238037,3.024113042005829,6.615340324194438,0.4421564939680054,0.9167749800239231,0.48229555081931597,0.6798009389225425,12.0,0.0002762051854901374,2022-03-23 12:00:00,G090_20220323_120000.WAV,G090
316.08329784495186,3.0156383555411104,9.218675036943232,0.5271106581524635,0.9118669426829046,0.578056549129408,0.8084344712261384,14.0,0.000796275075890871,2022-03-23 12:30:00,G090_20220323_123000.WAV,G090
315.0073364436785,3.0328949926270043,9.693743148256516,0.5672746163591814,0.6017142691206546,0.9427641082671958,-0.448732435520741,2.0,1.1362871554974007e-05,2022-03-23 13:00:00,G090_20220323_130000.WAV,G090
312.09334188459195,3.026549031372309,5.156197853512142,0.8275194920691871,0.9371836811841148,0.8829853834241235,0.5145146645227128,1.0,2.7970145366089867e-05,2022-03-23 13:30:00,G090_20220323_133000.WAV,G090
310.8668207364644,3.02733665885326,12.52902280376711,0.7113461301716866,0.8240736543218959,0.8632069796686204,0.28719499892347244,7.0,0.0004099374430217547,2022-03-23 14:00:00,G090_20220323_140000.WAV,G090
308.02141957115253,3.0444234695906354,12.600997663872556,0.6077979723655598,0.8536265344760358,0.7120186027706275,0.4714413114420498,9.0,0.0001879244141784163,2022-03-23 14:30:00,G090_20220323_143000.WAV,G090
315.6157265946812,3.0271520253176196,13.833247407847487,0.6998227986474641,0.8032148975749979,0.871277164754181,0.9087927581937824,14.0,0.010829690658932922,2022-03-23 15:00:00,G090_20220323_150000.WAV,G090
298.0032156391722,0.0,22.687172303559972,0.7510663952549672,0.7574940061303552,0.991514637972882,0.9978976556757935,32.0,0.2381509286525295,2022-03-23 15:30:00,G090_20220323_153000.WAV,G090
313.0863842066808,3.0174872703263884,11.320691465668883,0.800969561320012,0.8844284110368457,0.9056352682983216,0.5131704686502138,6.0,0.0001984132186907,2022-03-23 16:00:00,G090_20220323_160000.WAV,G090
315.29078572953904,3.046907684905658,19.379571235240462,0.733246068252811,0.8220920021768184,0.8919270182792776,0.2755473088077548,3.0,0.000353997152289575,2022-03-23 16:30:00,G090_20220323_163000.WAV,G090
314.30649511458023,3.0381633687372642,30.948936979485396,0.714383049169876,0.7395354553961491,0.9659889109538371,0.7948304523421135,7.0,0.003254151599936018,2022-03-23 17:00:00,G090_20220323_170000.WAV,G090
309.0297795375129,2.9632158778714843,37.62086702803537,0.6361888443231101,0.7088901017608832,0.8974435427195511,0.3855309290112132,23.0,0.005447185810046002,2022-03-23 17:30:00,G090_20220323_173000.WAV,G090
303.3983575667056,3.031968580446844,27.31194218145206,0.7769462856735888,0.7775321926487119,0.9992464530978105,0.998861281554656,62.0,0.5089360244109443,2022-03-23 18:00:00,G090_20220323_180000.WAV,G090
319.36614638252036,3.018869141746156,45.00284585338299,0.8194439467949426,0.860706207468652,0.9520599940889677,0.7831094623800734,46.0,0.03921064753508724,2022-03-23 18:30:00,G090_20220323_183000.WAV,G090
320.6198505817907,3.058191004191448,62.73092346073914,0.7278552100962784,0.7451204372371316,0.9768289443182209,0.6101048089648503,38.0,0.03981375379454354,2022-03-23 19:00:00,G090_20220323_190000.WAV,G090
315.42627586859214,3.0218422282348225,70.71956712664623,0.6633989652990514,0.7223547986868584,0.9183838281479121,0.37868475416674696,65.0,0.041197401923122316,2022-03-23 19:30:00,G090_20220323_193000.WAV,G090
311.600864835642,3.0245772219714535,68.71447184523356,0.6398302710157673,0.652823281720399,0.9800972007763097,0.284389067281935,37.0,0.03368479569119911,2022-03-23 20:00:00,G090_20220323_200000.WAV,G090
312.9556338677593,3.034052284896859,67.31415886598559,0.6914704060361518,0.7180010927186243,0.9630492391285683,0.4435021241271113,53.0,0.03723700415269252,2022-03-23 20:30:00,G090_20220323_203000.WAV,G090
314.686743525885,3.0575198658104936,66.56221361850923,0.6309589647272379,0.6449489599301279,0.9783083684569308,0.28077271575224716,40.0,0.031216430362641677,2022-03-23 21:00:00,G090_20220323_210000.WAV,G090
309.1894580340837,3.0745646046461625,66.63719696666777,0.7520328949345753,0.7687475789478135,0.9782572531335765,0.4629122700104125,38.0,0.029198209561069752,2022-03-23 21:30:00,G090_20220323_213000.WAV,G090
309.35122592496504,3.078200113710176,60.30725169154852,0.7443550388372548,0.7653148145779757,0.9726128707540062,0.3571246424134394,29.0,0.018980365832020046,2022-03-23 22:00:00,G090_20220323_220000.WAV,G090
312.2417258340068,3.076815626586923,56.107788601891755,0.7092744905561352,0.7532100273377682,0.9416689433398494,0.2906851086936448,49.0,0.016614266347457385,2022-03-23 22:30:00,G090_20220323_223000.WAV,G090
313.2027420892356,3.0794614002382668,53.99608557636986,0.7174329432230817,0.7496408671642452,0.9570355281416285,0.27611417867432,39.0,0.01913682383266161,2022-03-23 23:00:00,G090_20220323_230000.WAV,G090
312.935616857524,3.079346912755871,57.38052072938564,0.739649481165335,0.7807952539694071,0.9473027370557195,0.35280722987479035,39.0,0.02007032743425486,2022-03-23 23:30:00,G090_20220323_233000.WAV,G090
310.49844240548254,3.080781715389137,63.19448932831857,0.7983539851538584,0.8556572783456217,0.9330300873469377,0.5836629241967833,45.0,0.0340099486310799,2022-03-24 00:00:00,G090_20220324_000000.WAV,G090
310.96074158399676,3.083257829774671,55.38345941928888,0.7190206034481194,0.7411571855455078,0.9701324057445446,0.3849776210435013,34.0,0.019191015989308412,2022-03-24 00:30:00,G090_20220324_003000.WAV,G090
311.25637694082,3.085975458220676,52.277112374141325,0.7065386237634986,0.7231230596482523,0.9770655413854167,0.3318620923790416,29.0,0.01527694377214121,2022-03-24 01:00:00,G090_20220324_010000.WAV,G090
311.95100685496755,3.0831901851893315,50.20252937010841,0.7571126310411209,0.7925661548624258,0.9552674264428325,0.5504444107240501,36.0,0.01294668103632885,2022-03-24 01:30:00,G090_20220324_013000.WAV,G090
316.5430135584415,3.078857118591362,53.665764088024964,0.664568676955076,0.68894953551425,0.9646115465612798,0.24742350810795333,27.0,0.01805298069972563,2022-03-24 02:00:00,G090_20220324_020000.WAV,G090
