ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname,sensor_name
354.94200906467086,2.9927508095062936,15.783702782281257,0.504660168448164,0.6375050339951384,0.7916175426655729,-0.5641052088810931,53.0,0.00470510289080193,2022-03-21 09:30:00,G016_20220321_093000.WAV,G016
303.5295920359021,3.0522807588218837,20.658669033707007,0.631355474410307,0.6391604064047955,0.9877887742790727,0.9026381654477937,1.0,0.0006380689411639251,2022-03-21 10:00:00,G016_20220321_100000.WAV,G016
310.12922516157386,2.975624899091407,18.1197671430905,0.6788551536396266,0.7503759039429896,0.9046867710869393,0.852507361279843,21.0,0.0011196798816862851,2022-03-21 10:30:00,G016_20220321_103000.WAV,G016
308.8615879415462,3.057130324798074,9.937877535669532,0.8317763209702489,0.8876465722466824,0.9370579991820136,0.5965426655428271,0.0,4.370335213451542e-06,2022-03-21 11:00:00,G016_20220321_110000.WAV,G016
302.1222190329039,3.063089504355587,13.026705356408677,0.7244956808349151,0.7320209548752896,0.989719865271266,0.8006228014982227,1.0,1.8355407896496476e-05,2022-03-21 11:30:00,G016_20220321_113000.WAV,G016
304.57368401361543,3.0679952617685426,7.365556632565995,0.8193780498752675,0.8458189580621792,0.9687392816927521,0.2758664307005001,0.0,0.0,2022-03-21 12:00:00,G016_20220321_120000.WAV,G016
303.2045070686978,3.027054536277077,11.193625589007814,0.7968184748203943,0.8165368975199704,0.9758511553372958,0.6781362380239011,2.0,8.740670426903084e-07,2022-03-21 12:30:00,G016_20220321_123000.WAV,G016
304.12203657040413,3.0666503511004266,10.735715103425658,0.8263661947715114,0.852878286847368,0.9689145655544151,0.6764356615428446,0.0,0.0,2022-03-21 13:00:00,G016_20220321_130000.WAV,G016
312.99205221571947,3.0511136541617527,9.027124616945438,0.8369081115835862,0.9275627922967942,0.9022657210206412,0.6297297117936412,0.0,1.922947493918679e-05,2022-03-21 13:30:00,G016_20220321_133000.WAV,G016
304.43154356580953,3.0330814846491063,10.866387490447686,0.7852155166836605,0.8055260883213468,0.9747859542575315,0.03334203270070644,2.0,0.00020278355390415155,2022-03-21 14:00:00,G016_20220321_140000.WAV,G016
306.0446708907577,3.0604435858489096,10.59269458313897,0.82886846743425,0.864176024708316,0.9591430955447031,0.6794085493839566,0.0,3.4962681707612334e-06,2022-03-21 14:30:00,G016_20220321_143000.WAV,G016
305.22065878874713,3.033656802346117,11.225282889045259,0.8336425377782632,0.8587882395681518,0.9707195550296156,0.47646885496884156,1.0,0.0,2022-03-21 15:00:00,G016_20220321_150000.WAV,G016
302.6372836368603,3.062995331587536,12.920344805265012,0.7022787260416735,0.7070631447028001,0.9932333926651804,0.8125789976105229,1.0,1.5733206768425552e-05,2022-03-21 15:30:00,G016_20220321_153000.WAV,G016
300.8982871527302,3.0476889653430916,20.012995144187855,0.7417060060494666,0.7524106878488309,0.9857728206520173,0.8353514963505456,2.0,8.303636905557929e-05,2022-03-21 16:00:00,G016_20220321_160000.WAV,G016
302.7749773811329,3.0347056965360175,21.427796004486837,0.6905490995981748,0.7020995707178282,0.9835486708703665,0.8922751820299768,3.0,0.000645935544548138,2022-03-21 16:30:00,G016_20220321_163000.WAV,G016
305.003959498127,3.0430091396802594,29.212695240033,0.7871524962919577,0.7975926118805229,0.9869104660285782,0.8887215561254274,2.0,0.000223761162928719,2022-03-21 17:00:00,G016_20220321_170000.WAV,G016
305.81639031060536,3.0390583533768583,37.04259800095962,0.7031309720703006,0.7471146301285241,0.9411286350386994,0.7823559748552626,19.0,0.003999730787350851,2022-03-21 17:30:00,G016_20220321_173000.WAV,G016
311.0191835098755,3.040783121585216,43.53754378104624,0.5915602241987409,0.5991972999163787,0.9872544890994943,0.8973427593515062,11.0,0.027359172503249343,2022-03-21 18:00:00,G016_20220321_180000.WAV,G016
313.41964759542304,3.023393493963203,83.29342422593436,0.7048267538801152,0.7281548142410836,0.9679627739805826,0.927141671943466,56.0,0.1033566796640436,2022-03-21 18:30:00,G016_20220321_183000.WAV,G016
314.3246530961825,3.0253502976426345,80.83987914571482,0.7426702725490106,0.7925360302667468,0.9370807688062426,0.889057981828624,66.0,0.10504625125756395,2022-03-21 19:00:00,G016_20220321_190000.WAV,G016
