ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname,sensor_name
344.5387160656813,0.0,4.917168021994723,0.29431814683473556,0.40965853370867794,0.7184474937461822,-0.9704930230715362,10.0,0.0010375175796733963,2022-03-26 09:30:00,G031_20220326_093000.WAV,G031
301.0049739341042,3.0846489099008974,5.063734167520543,0.9167714902912318,0.9249644064682883,0.9911424524881571,0.7346415377311496,0.0,0.0,2022-03-26 10:00:00,G031_20220326_100000.WAV,G031
301.0817791722295,3.0380222999148354,3.783119794783953,0.5899579157455395,0.9183556349475891,0.6424068120181008,0.6929140867462794,0.0,8.740670426903084e-07,2022-03-26 10:30:00,G031_20220326_103000.WAV,G031
301.46391095047096,3.0770663240555987,3.40137984776008,0.8975055637913144,0.9147080030719544,0.9811935183437038,0.6292788414290541,0.0,0.0,2022-03-26 11:00:00,G031_20220326_110000.WAV,G031
301.7479529667622,3.0756586596253186,3.837984391946009,0.9012882756249492,0.91667848132827,0.9832109010773108,0.669342851299307,0.0,4.3703352134515415e-06,2022-03-26 11:30:00,G031_20220326_113000.WAV,G031
303.282546224647,3.0682280491229843,3.487396544472345,0.7784636084420318,0.8112403734815277,0.9595967285271679,0.23333522029896436,1.0,2.7970145366089867e-05,2022-03-26 12:00:00,G031_20220326_120000.WAV,G031
301.63525784027723,3.0767285950204766,2.9618575619373453,0.8783586747881597,0.9001276289628949,0.9758157027133842,0.610536011799883,0.0,0.0,2022-03-26 12:30:00,G031_20220326_123000.WAV,G031
301.2636615612928,3.0689200753830788,4.266789200937996,0.8799092783242676,0.9028156815287296,0.9746278186421454,0.7338818526514671,0.0,2.7970145366089867e-05,2022-03-26 13:00:00,G031_20220326_130000.WAV,G031
307.088021724516,3.0573271432758156,3.8576864209265938,0.8576248114084357,0.9264578843303647,0.9257029660105047,0.6602690116888716,6.0,0.0001564580006415652,2022-03-26 13:30:00,G031_20220326_133000.WAV,G031
302.1112957738759,3.0735148558905316,4.4095196164588595,0.888924546599898,0.9083804098414059,0.9785818110664619,0.7900792118046622,0.0,0.0,2022-03-26 14:00:00,G031_20220326_140000.WAV,G031
299.33948067035226,3.044573868551942,15.929676702618881,0.7721985860787816,0.7791361951622745,0.9910957684592641,0.9973525073171626,11.0,0.11947884626646633,2022-03-26 14:30:00,G031_20220326_143000.WAV,G031
303.47162394038116,3.0809231547363005,4.303709672998959,0.8712126278713804,0.889356030912907,0.9795993928068348,0.8700155940474712,0.0,2.622201128070925e-06,2022-03-26 15:00:00,G031_20220326_150000.WAV,G031
302.32986205680135,3.0600972841805447,5.6797360844930145,0.8207540762956206,0.8392116193223543,0.9780060921443893,0.6061266966698827,2.0,4.545148621989604e-05,2022-03-26 15:30:00,G031_20220326_153000.WAV,G031
305.6867884780552,3.0709717206018117,7.016033737826519,0.8264759510362067,0.8876759473719055,0.9310559258512183,0.898089842588778,1.0,0.0001381025927450687,2022-03-26 16:00:00,G031_20220326_160000.WAV,G031
299.8486605192681,3.060222682578261,12.56945935161006,0.8658978796495891,0.8768370079246326,0.9875243310031643,0.9349127105335769,3.0,0.00015908020176963613,2022-03-26 16:30:00,G031_20220326_163000.WAV,G031
299.7218919165553,3.075407736635031,31.61297193348446,0.7968979269276694,0.8140046858462456,0.978984446630314,0.9630046644680714,6.0,0.00708693558213302,2022-03-26 17:00:00,G031_20220326_170000.WAV,G031
300.43392374207417,3.0454581539550993,34.66694593154087,0.7195961203516379,0.7293875320808741,0.9865758443919349,0.9789138187209705,11.0,0.02001788341169344,2022-03-26 17:30:00,G031_20220326_173000.WAV,G031
303.9637956710459,3.0582456069276405,45.490413192761714,0.7072387100418277,0.7226957625455243,0.9786119508307994,0.960219479527089,10.0,0.028318898116123304,2022-03-26 18:00:00,G031_20220326_180000.WAV,G031
308.54605461910705,3.0059671332022693,66.91685551993558,0.5484879471606212,0.554184448940374,0.9897209281302556,0.9665552476958846,36.0,0.07140428485145667,2022-03-26 18:30:00,G031_20220326_183000.WAV,G031
304.4213980944845,3.057970802278622,78.42148599335992,0.8151108020789175,0.8318545479402687,0.9798717865968156,0.9808543642653093,52.0,0.35235915065157325,2022-03-26 19:00:00,G031_20220326_190000.WAV,G031
300.1871197807547,3.058496232462408,76.60892865368172,0.8177254053912127,0.8277434108857729,0.9878972090108941,0.9848545352206632,49.0,0.3924709613076743,2022-03-26 19:30:00,G031_20220326_193000.WAV,G031
299.7469098502595,3.058729186730689,79.0084175562663,0.8126092951042305,0.8250415829107144,0.984931319749214,0.9925223513336937,49.0,0.41697892711766776,2022-03-26 20:00:00,G031_20220326_200000.WAV,G031
308.5480875329657,3.0685272333515807,79.39997481008328,0.8000659312560683,0.8205358607979065,0.9750529738920456,0.9910996085024251,53.0,0.4313232413552585,2022-03-26 20:30:00,G031_20220326_203000.WAV,G031
301.4482464492563,3.04976577478083,76.18510377188433,0.807418659150333,0.8343356203210448,0.9677384489944773,0.9738883284650036,48.0,0.27989200027620526,2022-03-26 21:00:00,G031_20220326_210000.WAV,G031
303.5260274736064,3.0457644590638493,76.9854258112644,0.8000127153063671,0.8300925870844268,0.9637632328657328,0.9807021647181802,48.0,0.29590141223012084,2022-03-26 21:30:00,G031_20220326_213000.WAV,G031
302.98584375497876,3.042099570252998,70.85878665617888,0.8125068469885137,0.8408524400611901,0.9662894561254842,0.9423407551753613,48.0,0.16238067892283473,2022-03-26 22:00:00,G031_20220326_220000.WAV,G031
301.2912736855502,3.0513597481145696,70.9498704249903,0.8369160547836896,0.8560610869985588,0.9776359041362414,0.9453479732581792,47.0,0.19810205082350232,2022-03-26 22:30:00,G031_20220326_223000.WAV,G031
308.3531367562266,3.0281563884386182,70.14395125686984,0.7203122469694729,0.8041025165012813,0.8957965336355531,0.9733905233176969,53.0,0.19655844842611114,2022-03-26 23:00:00,G031_20220326_230000.WAV,G031
312.52702097533785,3.033687558833582,75.10503711766533,0.7566204838797267,0.8202394804199726,0.9224385096561406,0.9887539236418114,58.0,0.2926236608200322,2022-03-26 23:30:00,G031_20220326_233000.WAV,G031
305.57989206300687,3.047582964244552,69.47621860954165,0.8093103641632752,0.8393888584369994,0.9641661978576503,0.9826328010816227,49.0,0.2816042976128355,2022-03-27 00:00:00,G031_20220327_000000.WAV,G031
306.16908872056445,3.0497724476317045,72.62756334276953,0.8053799808814011,0.8253331587775061,0.9758240927510292,0.9925669000316399,49.0,0.3232728216719679,2022-03-27 00:30:00,G031_20220327_003000.WAV,G031
303.971682034703,3.04767874386144,70.34220407159819,0.7904263507460544,0.8278107512787678,0.9548394358554011,0.98417221612075,54.0,0.23344844796285563,2022-03-27 01:00:00,G031_20220327_010000.WAV,G031
305.8151530450026,3.049396835644411,71.9036384587904,0.7898477872168725,0.8238428404034162,0.9587359973051449,0.9919574398689093,52.0,0.3176193560398469,2022-03-27 01:30:00,G031_20220327_013000.WAV,G031
