ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname,sensor_name
324.538528503896,0.0,45.64474368109647,0.18378596818081744,0.26967172452051597,0.6815173838028222,-0.959176856030176,16.0,0.001929065963217511,2022-03-31 10:00:00,G075_20220331_100000.WAV,G075
303.83846946187265,3.0055444779135336,71.94718918567945,0.782152841658803,0.8014339915102219,0.9759416869565447,0.9715707177608487,10.0,0.07931721378893204,2022-03-31 10:30:00,G075_20220331_103000.WAV,G075
304.51632935604243,3.04266460436137,76.57764839477241,0.7484647645041518,0.7761026622702759,0.964388863600497,0.9960632390017004,16.0,0.10674543758855391,2022-03-31 11:00:00,G075_20220331_110000.WAV,G075
301.0970768409071,3.0466697488068855,88.91189238469039,0.7818777719036298,0.788329700059818,0.9918156982342559,0.9982875413885405,11.0,0.17753700144308468,2022-03-31 11:30:00,G075_20220331_113000.WAV,G075
302.5700210136492,3.0461784764369466,29.339118488996654,0.8366254674475736,0.8430116783259389,0.992424528577057,0.9599466947979299,4.0,0.019123712827021258,2022-03-31 12:00:00,G075_20220331_120000.WAV,G075
301.8106225398766,3.050938879659931,22.493370257774956,0.5683832492528119,0.5726004791081437,0.9926349522761484,0.9446020848249296,2.0,0.003505882908230827,2022-03-31 12:30:00,G075_20220331_123000.WAV,G075
301.6961718163334,3.0426216876581975,45.75428875253351,0.7925638974669946,0.8378036912650498,0.9460019163561515,0.9960249116193323,19.0,0.08131882731669285,2022-03-31 13:00:00,G075_20220331_130000.WAV,G075
300.2778819290305,3.0137358180484433,52.03342204044591,0.6812771805987925,0.7974545874415055,0.854314704972169,0.9993492000865517,45.0,0.19419934147789003,2022-03-31 13:30:00,G075_20220331_133000.WAV,G075
301.94662355585456,3.04068814765334,74.93897775320544,0.7483865192455088,0.7642091686553615,0.9792953944301757,0.9957570401725166,9.0,0.07947804212478705,2022-03-31 14:00:00,G075_20220331_140000.WAV,G075
304.0091498059486,3.04453720561491,30.92308085971786,0.6928533340963889,0.7012088726798621,0.9880840946128645,0.8144525239207193,2.0,0.0018713775383999505,2022-03-31 14:30:00,G075_20220331_143000.WAV,G075
